author,username,retweet_count,tweets,created_at,type
Suciftrynn,Viey_Taehyung,0,"@Suciftrynn @kthksjx @bicycleforarmy4 @hyunndaa @itsmayapark Jgn samain bts dan exo, jauh bngt soalnya! Yg satu aset negara yg satu.... bukan siapa siapa selain penyanyi biasa",2021-12-06 08:57:13,replied_to
BTS_twt,seokjin_ssi,0,@BTS_twt Iya iya sayangg aku jg gk sabarrrrrr 😍,2021-12-06 08:57:12,replied_to
ARMYTEAMIID,IzukiKenzu,1983,"RT @ARMYTEAMIID: [🎥]

Sebelumnya RM pernah menjadi pengisi soundtrack lagu dari film MARVEL -  “Fantastic 4” 

RM ft Mandy Ventrice - Fanta…",2021-12-06 08:57:12,retweeted
BTS_twt,raekyunglee,0,@BTS_twt YAAllah mas kateha😭💜💜💜💜💜💜💜,2021-12-06 08:57:09,replied_to
282B6Exxx,itrustuprecious,766,"RT @282B6Exxx: 100% SMILE YOONGI💕

#bts #btsfanart
#BTSSUGA #YOONGI https://t.co/yV6dKgSCy3",2021-12-06 08:57:04,retweeted
nnjeon97,oreoonyx,69,"RT @nnjeon97: #방탄소년단 
BTS X LV for Vogue GQ Korea 

Keroyokan terus😭😭 https://t.co/4fLwTUbLBP",2021-12-06 08:57:02,retweeted
dominiquxiao,ladilbolala,0,@dominiquxiao @BTS_twt Coba pake chrome biar lebih lancar,2021-12-06 08:57:01,replied_to
,NusadailyCom,0,"Tiga Personel BTS Kembali ke Korea, Kemana Sisanya?
https://t.co/blQryL1jae",2021-12-06 08:57:00,
dreamville825,unknown280997,0,"@dreamville825 Susah sih orang kek Lo semua, yaudah bayangin aja sana, bayangin sekalian dia jadi member BTS",2021-12-06 08:56:59,replied_to
,SOUHITINA,14,"[🌳] 

Drama BTS 'Youth' yang sebelumnya di tunda, di kabarkan akan segara tayang pada paruh kedua (antara Juli-Desember) tahun 2022. Syutingnya sudah selesai sejak January lalu, tapi perusahaan masih merundingkan platform penayangannya. 

#방탄소년단 #BTS @BTS_twt https://t.co/RCByVFPg7Y",2021-12-06 08:56:55,
ARMYTEAMIID,IzukiKenzu,3473,"RT @ARMYTEAMIID: [📄]

Terkonfirmasi oleh Walt Disney Company Korea bahwa lagu milik BTS ""Friends"" yang dinyanyikan oleh V dan Jimin akan me…",2021-12-06 08:56:52,retweeted
nish__007,Jiminbaess,0,@nish__007 @kchartsmaster @BTS_twt Sexc iir😏,2021-12-06 08:56:52,replied_to
xeorcv,Coraldeliaa,39,"RT @xeorcv: [help rt]
guys aku mau giveaway hadiahnya mpc sowoozoo random (dapet 2) sama postcard unit festa buat 3 orang /srs

rules:
- rt…",2021-12-06 08:56:48,retweeted
,djiarys,0,"jeon arcticmonkeise yukkkk

hai jxhyuno ada layout ulzzang, IU, sohee, nct dream, enhypen, nct127, BTS, redvelvet, aespa, itzy, blackpink, dan IVE ready stock dan BISA REQ juga loh😍🌈✨ price?start 2k aja yuu💵✅
catalog : https://t.co/e5HRoakGk2 https://t.co/iYYbMq1eBh",2021-12-06 09:59:59,
sunghoucn,hoonielovely,0,@sunghoucn AKDKDK AKU LIAT ACC BTS KRN FANS INTER😭,2021-12-06 09:59:59,replied_to
ARMYTEAMIID,Putri_kh__,2414,"RT @ARMYTEAMIID: 『Weverse Update』 

🐿️ : Terima kasih telah membuat kenangan indah ARMY 💜💝
aku mencintaimu 🥰💘

#방탄소년단 #BTS @BTS_twt https:/…",2021-12-06 09:59:59,retweeted
,trixiakimbae,0,"GILAA BARU BENTAR UDH CENTANG BIRU🥰🥰
WELCOME😘 @BTS_twt https://t.co/r1Gqvin6ul",2021-12-06 09:59:59,
,kyuttae_,0,User @BTS_twt di ig tolong jangan berulah dulu w masih kaget,2021-12-06 09:59:58,
rahmdess27,4yourmoon,1312,"RT @rahmdess27: Akun Instagram personal dari member BTS 
- komen dibatasi hanya yang follback aja
- gak bisa di tag usn nya 
- bisa DM (tap…",2021-12-06 09:59:58,retweeted
,ysxhhh,0,HAH BTS PUNYA IG?????? 😭,2021-12-06 09:59:58,
grvyrdcookies,RLprashansak,83,"RT @grvyrdcookies: Bts's pics: 💀🔪⚔️⛓️🖤🔥

Seokjin: 😇🌟🌷💮💖💞💋",2021-12-06 09:59:57,retweeted
arcticmonkeise,jerapzah,0,"@arcticmonkeise yukkkk

hai @jxhyuno ada layout ulzzang, IU, sohee, nct dream, enhypen, nct127, BTS, redvelvet, aespa, itzy, blackpink, dan IVE ready stock dan BISA REQ juga loh😍🌈✨ price?start 2k aja yuu💵✅
catalog : https://t.co/0o2dRYsqli https://t.co/GlDvctadLW",2021-12-06 09:59:57,replied_to
armyfess_,bucin_coklat,209,"RT @armyfess_: my! sumpahh gue tadi buka ig, trs iseng ig @/bts.bighitofficial trs gue liat following nya...kokkk.....tbtb gini ???? https:…",2021-12-06 09:59:56,retweeted
,tsy_vs,0,Akun baruuu 😮 @bts_bighit @BTS_twt #bts https://t.co/jCz9m4CNFg,2021-12-06 09:59:56,
,adorkablejoon,0,NANGIS BANGET BTS PUNYA IG https://t.co/16YRISP8bt,2021-12-06 09:59:55,
laviedenoona,junxgkookjeon,131,RT @laviedenoona: MASIH KAGET BTS PUNYA PERSONAL IG 😭😭😭,2021-12-06 09:59:55,retweeted
,INDOMYGOLD,4,"[🌟]

Jungkook mengubah profil Instagramnya 

#방탄소년단 #BTS #BTSARMY @BTS_twt https://t.co/vdbau1e7AD",2021-12-06 09:59:55,
,inupin,0,"Aduh, sorry ... Ini BTS pada bikin akun IG kah??",2021-12-06 09:59:55,
7btsupdates,AnnaSepty4,109,"RT @7btsupdates: Jungkook on instagram

🐰: sseunssaet (sunset)

Btw username nya susah bgt😭
@BTS_twt 
-🐼 https://t.co/1c7wDKd5vy",2021-12-06 09:59:55,retweeted
ARMYTEAMIID,rainywdnyn,963,"RT @ARMYTEAMIID: 『Trans ID』 

j-hope reply.

🐿️ : Tuna.... Membangunkanku dari tidurku.. 😴😅

#방탄소년단 #BTS @BTS_twt https://t.co/RvHi769uSO",2021-12-06 09:59:55,retweeted
,sundayinapriI,0,BTS PUNYA IG WHAT,2021-12-06 09:59:54,
,mineyoongii93_,0,"Dari kemarin udah bahas bangtan buat IG pribadi aja kek .. Mau liat feeds mereka di instagram , Terus tadi pagi BANGET bilang gini BTS INSTAGRAM COMING SOON .. AND NOW 🤭🤭. . . https://t.co/TJqk5grj9S",2021-12-06 09:59:54,
,reengantangan,0,@GFRDLS WOY BANGUN BTS BIKIN IG,2021-12-06 09:59:52,
,beyondtheboys,0,LOH ADA INSTAGRAM? @BTS_twt,2021-12-06 09:59:52,
,rovilence,0,pasti itu bikin akunnya dari dulu cuma belum di publish aja. ngaku km bts,2021-12-06 09:59:52,
,jjtaekoo,0,@BTS_twt beli followers kah😭🤙🏻,2021-12-06 09:59:51,
,notseesaw,0,AKHIRNYA BTS PUNYA IG PRIBADI😭😭,2021-12-06 09:59:51,
ARMYTEAMIID,rainywdnyn,2604,"RT @ARMYTEAMIID: 『Trans ID』 

🐹 : Aku akan pergi tidur setelah memposting foto-foto menangkap 20 ikan ekor kuning saat memancing di amerika…",2021-12-06 09:59:51,retweeted
Woy,vanteholiq,0,Woy lu bingung milih username ya? Random banget anjir JK wkwkwk @BTS_twt,2021-12-06 09:59:51,replied_to
,kthbetawi,0,DEMI ALLAH GEMETARAN BTS PUNYA IG WTGFFFFFFFF ARE U KIDDING MEEEEEEEE,2021-12-06 09:59:50,
BTS_UPDATES_GER,Lina_8119,11,"RT @BTS_UPDATES_GER: Seokjin's 1. Instagram Post

https://t.co/AcLPbcUImy

@BTS_twt #BTS https://t.co/eAgfBLw10w",2021-12-06 09:59:49,retweeted
,IstiahNuraini,0,"BANGTAN PUNYA IG 
Motivasi mreka buka ig pribadi apaan ya Njay kok bisa Tremor saia😭😭😭 bismilah yu bisa yu enha😭🥺🥺
Welcome babe @BTS_twt 😭💞🤍❤️🧡💙💛💜🖤💘💝💖💗💓❣️",2021-12-06 09:59:49,
Mirnaaaaa10,Mirnaaaaa10,1,RT @Mirnaaaaa10: Waw😭 emejing hitungan detik woi gilak aku follow mereka dari 500 ribu tinggal 2 menit langsung 900ribu tunggu beberapa det…,2021-12-06 09:59:49,retweeted
7btsupdates,AnnaSepty4,73,"RT @7btsupdates: Jimin on instagram

🐥: #JIMIN
🐻: kayaknya aku tahu siapa orang di belakang ini?

@BTS_twt 
-🐼 https://t.co/KHL5DLwxx0",2021-12-06 09:59:48,retweeted
hhyungkimtae,pjmlvxy,14,RT @hhyungkimtae: Akhirnya member BTS masing-masing punya Instagram pribadi😍💜 https://t.co/ZSDsp1E05I,2021-12-06 09:59:48,retweeted
likechizu,naspeachy,0,@likechizu MAU FOTONYA PLS @BTS_twt,2021-12-06 09:59:47,replied_to
,hyeruwon,0,feel surreal bgt setiap memb bts akhirnya punya ig 😭 saking senengnya gw ikutan follow mereka even im not an army,2021-12-06 09:59:45,
,wandahem,0,MEMBER BTS PUNYA INSTAGRAM!!!,2021-12-06 09:59:45,
ARMYTEAMIID,myjimnc,0,@ARMYTEAMIID @BTS_twt sumpa unamenya 😭👍,2021-12-06 09:59:45,replied_to
,AGUSTKITTYG,0,LEE DONGWOOK SEGUE O BTS AGORA,2021-12-06 09:59:45,
laviedenoona,TARIJK97_,307,RT @laviedenoona: OMG BTS PUNYA IG 😭😭😭,2021-12-06 09:59:45,retweeted
,beomqyuti,0,uname ig nya member bts cakep bgt dhhh,2021-12-06 09:59:44,
,criforyeol,0,bts udah ada igeeee niccc anak anak q kpnnn @TXT_members,2021-12-06 09:59:43,
,Chimmylan,0,Folbek ig aku dong beb @BTS_twt,2021-12-06 09:59:43,
,seungmindosat,0,"username ig jimin, v &amp; jin bts baguuus ya, cuma 3 huruf doang keren",2021-12-06 09:59:42,
joonies_persona,mahi_borahae,0,@joonies_persona Mine bts.mahi,2021-12-06 09:59:42,replied_to
,GinaBrill,0,Ya allah belom sehari mereka buat Ig followers udah mau 2juta @BTS_twt,2021-12-06 09:59:41,
7btsupdates,winsmagic,111,"RT @7btsupdates: V on instagram

🐻: dooly dinosaurus kecil
🐥: mungkin lebih besar dariku, kan?
🐻: bukan kah itu kamu?

@BTS_twt 
-🐼 https:/…",2021-12-06 09:59:41,retweeted
MOONKYYU,maveriyk,0,"@MOONKYYU Mana dn nya cmn

Jungkook
BTS

Tambahin apa kek yg lucu",2021-12-06 09:59:41,replied_to
likechizu,hisherlyy,622,RT @likechizu: GILA MIMPI APA SIH SEMUA MEMBER BTS PUNYA INSTAGRAM😭😭😭😭😭😭 https://t.co/AizZXsrYkE,2021-12-06 09:59:41,retweeted
rizdar7,sandwichocolate,0,@rizdar7 Haha bangtan itu bts grup kpop,2021-12-06 09:59:41,replied_to
,Lisafitria__,0,"Demi apa woy Bangtan punya akun ig masing2… dan mereka udh post dari 8 jam yg lalu dan Army baru tau sekarangg… wkwkwkwkw
Maaciii Bangtan punya IG @BTS_twt",2021-12-06 09:59:40,
,yourseokjinnie,0,@BTS_twt cek dm instagram dong plissss 🥺🥺🙏🏻 https://t.co/L0OxgDSiAK,2021-12-06 09:59:40,
SVGAMINS,smileyhob,0,@SVGAMINS @BTS_twt Jangan wkkw mending gt aja 😭,2021-12-06 09:59:40,replied_to
archivefortae,Rannexct,0,@archivefortae @BTS_twt KBL KBL KBL knp bgt sichh unamenya jk kaya gitu 😂😂😂,2021-12-06 09:59:40,replied_to
NarJmn95,jeonkimkj,0,@NarJmn95 Ini gue juga bangun-bangun liat grup keluarga khusus cewe rame bahas bts😭,2021-12-06 09:59:39,replied_to
,thveere,0,aku pas tau itu beneran ig bts : https://t.co/qxaU8bAuXk,2021-12-06 09:59:39,
,abimapectore,0,"member bts pada bikin ig dengan username yang simple, meanwhile jungkook.... https://t.co/BO9MPEHzTz",2021-12-06 09:59:39,
rmoonjia,vigilantae95,14,"RT @rmoonjia: Tahun 2022, bts bakal ada…..

- Serial 7 Fates Chakho (webtoon dan wattpad) 
- PTD on Stage concert
- Drama BU Youth kemungki…",2021-12-06 09:59:38,retweeted
,Anaa_Amaryllis,0,"Ih serius bts bikin IG sendiri""😭 https://t.co/dWLXx9pGFC",2021-12-06 09:59:38,
E4rthSea,dea__ksj,0,"@E4rthSea @BTS_twt aku udah follow pas masih 500k'an dan temenku blg ""yg dari 300k diem aja'
kek??? wow????",2021-12-06 09:59:38,replied_to
,jimenthuu,0,"Biggest flex follow sebelum jadi jutaan akhirnya bangtan punya ig 
@BTS_twt https://t.co/swQewBggeV",2021-12-06 09:59:38,
,Nina37071030,0,"Ini beneran official IG member BTS 😭😭 
BANGTAN PUNYA IG PRIBADI 

Siapa tau kalau DM mas agustd di balas kan https://t.co/s4wWN4ybT3",2021-12-06 09:59:37,
,lstangsh11,0,Seneng bgt punya fandom yang bener2 sayang sama semua member BTS. Terharu ngeliat pertumbuhan followers IG member yg ga jomplang😭 ARMY I LOVE YOU SO SO SO SO MUCH💜💜💜💜💜💜💜💜💜💜💜💜,2021-12-06 09:59:37,
,2901PM,0,EH LAWAQQQ MEMBER BTS PUNYA IG SEMUA?? WKWKWKWK,2021-12-06 09:59:37,
,93MONOftJAE,0,"AKU DOWNLOAD IG NIH,,,, AP SIH YG EGK BUAT KM @ BTS_TWT",2021-12-06 09:59:37,
erlianarika21,tementes99,66,"RT @erlianarika21: Cantik live omek bosku💦💦
Yuk jangan ragu bosku,hanya disini tempatnya💦

Promo 100k only.
⁃Sekali bayar &amp; permanen
⁃2 Gru…",2021-12-06 09:59:37,retweeted
SVGAMINS,blcksugarr,0,@SVGAMINS @BTS_twt jangan diaktifin plis😓🙏,2021-12-06 09:59:37,replied_to
ttarawayo,tinkletale,128,"RT @ttarawayo: karna member BTS ada ig, aku mau GA 5K saldo gopay untuk 1 org. kau pincit timbol rt saja yak, end besok pagi kalau aku dah…",2021-12-06 09:59:37,retweeted
Iwaizumicult,lgbtbiwkins,0,@Iwaizumicult GUA JUGA KEK AWALNYA GUA KIRA BOONGAN TP GA MUNGKIN ORG DIFOLLOW AKUN BTS,2021-12-06 09:59:36,replied_to
btsfanbaseina,sweetbbyjimin,0,@btsfanbaseina @BTS_twt Sudahhhhh tremorrrr😭,2021-12-06 09:59:35,replied_to
,bbwettynaa,0,WEHHHHHH BTS ADA IGGGGG,2021-12-06 09:59:35,
JEONBAM_JK,moonstar52__,6,"RT @JEONBAM_JK: Teruntuk all translator army, kalian bakalan ada tugas baru, selain nge sub on twitter @BTS_twt weverse vlive sekarang baka…",2021-12-06 09:59:35,retweeted
,Vallyooooo,0,"BANGTAN PUNYA IG, AAAAAAAA MIMPI APA ARMY DPT SURPRISE SE INDAH INI?? 😭💗 @BTS_twt",2021-12-06 09:59:35,
,ahtramzurc,0,"abcdefghilymartha, nalang sana jungkook hays @BTS_twt 🥲💜",2021-12-06 09:59:35,
jeonmin_ah,JKJM_KM5813,0,"@jeonmin_ah ""Dia kenapa?"" ""Oh biasa itu BTS"" 😭",2021-12-06 09:59:34,replied_to
vantaeje,DonqueJefrel,2,RT @vantaeje: ITU BENERAN INSTAGRAM MEMBER BTS GA SII??,2021-12-06 09:59:34,retweeted
fuchiplum,mono_nov7,0,@fuchiplum @BTS_twt Tp dah ditutup langsung ama yoongi,2021-12-06 10:59:59,replied_to
infobtsina,BodoHebat_,3,"RT @infobtsina: Instagram bts.bighitofficial juga memperoleh sekitar 200k-300k pengikut dalam waktu kurang dari 2 jam! 

-saskookie (adm tr…",2021-12-06 10:59:58,retweeted
xynjelkth,AdelLiestya,0,@xynjelkth @BTS_twt makasi🙏🏻 km jg semangatt,2021-12-06 10:59:58,replied_to
ARMYTEAMIID,Namusayangku,1785,"RT @ARMYTEAMIID: [📸]

member Wooga Squad Park Seojoon, Park Hyungsik, dan Choi Wooshik dan peakboy mengikuti Instagram taehyung dan jungkoo…",2021-12-06 10:59:57,retweeted
7btsupdates,Rapmonii94,134,"RT @7btsupdates: V on instagram

🐻: 🤗

Reupload foto yang tadi ada tambahan😄
@BTS_twt 
-🐼 https://t.co/CWhnIz3sTA",2021-12-06 10:59:57,retweeted
lNDOMY,hyrpa_,19,"RT @lNDOMY: 📸 - Postingan pertama dari Suga di akun instagram pribadi @.agustd
🔗https://t.co/ysOx0tYeJB

#BTS #방탄소년단 @BTS_twt https://t.co/…",2021-12-06 10:59:57,retweeted
BitiiezLuv,kimtaela__,558,"RT @BitiiezLuv: Jimin: 
(https://t.co/Rzdw1AcNbK)
Taehyung:
(https://t.co/T6Uhk5jlNb)
Jungkook: 
(https://t.co/dux2sUPgMQ)

©Bangtan_india…",2021-12-06 10:59:57,retweeted
ARMYTEAMIID,jimin13luv_,650,"RT @ARMYTEAMIID: 『Trans ID』 

Jimin reply di postingan instagram taehyung.

🐣 : tapi itu mungkin akan lebih besar dariku?
🐯 : bukankah itu…",2021-12-06 10:59:56,retweeted
ARMYTEAMIID,Cnda97,1114,"RT @ARMYTEAMIID: [💜]

Bantuan darurat untuk warga terdampak erupsi gunung Semeru, ayo ARMY indonesia, kalian bisa berdonasi melalui : 
📎 ht…",2021-12-06 10:59:56,retweeted
onlysprings,bbytmmy,0,@onlysprings BTS PUNYA IG PERSONAL WOIII,2021-12-06 10:59:55,replied_to
,Roxsaphirre,0,@BTS_twt spill rate card buat endorsement dong bestiee,2021-12-06 10:59:55,
voiretoiles,Gitgutgotta,887,RT @voiretoiles: GIVEAWAY PANIK GOPAY/OVO/DANA BEBAS 50.000 BUAT 2 ORANG KARENA BTS AKHIRNYA PUNYA INSTAGRAM SENDIRI ASTAGA RETWEET SAMA LI…,2021-12-06 10:59:55,retweeted
BTSTurkey,mochijimin_2013,46,"RT @BTSTurkey: [BTS'in Instagram Profilleri]

RM 👉 https://t.co/Rro0bdtV30
Jin 👉 https://t.co/P3FWmW6RGU
Suga 👉 https://t.co/0uXBJm4g0s htt…",2021-12-06 10:59:54,retweeted
ARMYTEAMIID,finajinnie,655,"RT @ARMYTEAMIID: 『Trans ID』 

RM reply di postingan instagram Jungkook.

🐨 : oh aku mau Memposting juga 

#방탄소년단 #BTS @BTS_twt https://t.co…",2021-12-06 10:59:53,retweeted
BTS_twt,IslahulMunaroh,0,@BTS_twt Waaaaa chagiya 😦💜💜💜🥰,2021-12-06 10:59:53,replied_to
Miyukii_bts,bearxtaetae,0,@Miyukii_bts @. bearx_taetae baru bgt bikin maklum yee blm di edit,2021-12-06 10:59:52,replied_to
creamelates,ayudya287,0,@creamelates @BTS_twt Seneng bgt sumpahh... Semoga di ig dia lbh aktif,2021-12-06 10:59:51,replied_to
infobtsina,BodoHebat_,3,"RT @infobtsina: [#info]

kita tidak bisa komen dan ga bisa tag mereka di Instagram.

-saskookie (adm trainee)
#방탄소년단 #BTS @BTS_twt https://…",2021-12-06 10:59:51,retweeted
kimchitae04,Orien291,0,@kimchitae04 @BimbimWoy Liat aja di ig bts yang official terus klik di mengikuti. Dah disitu ig nya member.. jan lupa follow semua ya,2021-12-06 10:59:50,replied_to
infobtsina,BodoHebat_,2,"RT @infobtsina: [#info

Semua akun instagram individu anggota BTS telah melampaui 4 juta pengikut!

-saskookie (adm trainee)
#방탄소년단 #BTS @B…",2021-12-06 10:59:50,retweeted
,bucinnyahajee,0,WANJIR BTS PUNYA IG??? ANJAY CUKKAE LANGSUNG CENTANG BIRU LAGI,2021-12-06 10:59:49,
INDOMYBTS07,tyarabeauty_,5,"RT @INDOMYBTS07: Akun @BTS_twt di Instagram 💜

Silahkan difollow ini beneran ya 
🐹https://t.co/rLRbCwnMkB
🐨https://t.co/GXH4EYcFSg 
🐱https:…",2021-12-06 10:59:49,retweeted
indomyfess,Taeathena_,301,"RT @indomyfess: -idm in my opinion mungkin member bikin acc ig itu atas permintaan pihak Instagram *you know la bts impact gimana,,, dan me…",2021-12-06 10:59:49,retweeted
apocalypslut,hmsapi,44,"RT @apocalypslut: GIVEAWAY PC OFFICIAL RANDOM😭😭😭

karena mem bangtan udh pada bikin acc ig jdi aku kau giveaway 2 pc official random and po…",2021-12-06 10:59:49,retweeted
,lovutk,0,apa rasa jd member bts,2021-12-06 10:59:49,
,nerscor8,0,dahlah masi gapercaya bgt bangtan punya account ig sendiri😭😭 @BTS_twt,2021-12-06 10:59:48,
,jenpolojen,0,Seneng bgt kontak batin foto profil IG suga bts kembar dipinterestku😻,2021-12-06 10:59:47,
,therapyphany,0,jujur bts bikin akun ig masing2 masih berasa kaya mimpi di tidur sore abis ashar,2021-12-06 10:59:46,
,frenzyoubb,0,"moots 💅

btw aku mulfand yh,gada war². jadi ngehype nya ya apa yg lg hype,jd kalo misal nct,exo,bts,svt,enha,tresur,ikon,twice,aespa dllll hype dlm waktu yg sama ya kira² ak agak sinting gitu sih ☺️

sekian luv u &lt;3",2021-12-06 10:59:45,
,kimH0bi,0,"Im doing unfollow spread on ig cause kau sape nk follow unfollow aku, kau bukan bts",2021-12-06 10:59:45,
latibule97,iCee_KT,243,"RT @latibule97: LISA                            Jungkook
🖤💗                          BTS",2021-12-06 10:59:45,retweeted
,INDOMYGOLD,2,"[INFO]

Postingan Instagram terbaru Taehyung telah mencapai 1Juta like hanya dalam 5 menit setelah di post!

Postingan Taehyung menjadi rekor individual yang tercepat mencapai tanda ini menggantikan Postingan Billie Elish dalam 6 menit

#BTS #TAEHYUNG #BTSARMY @BTS_twt https://t.co/3rQ8j1L7lT",2021-12-06 10:59:44,
btsigupdates_,SilviDespita,0,"@btsigupdates_ @BTS_twt BISA AJA GA SI MEREKA NGEREPOST SG ARMY YANG NGETAG MEREKA😭😭😭
KALOK IYA BERUNTUNG BANGET😭😭",2021-12-06 10:59:43,replied_to
BTSupdate_7,mxxnxkxhy,267,"RT @BTSupdate_7: FOLLOW BTS' NEW PERSONAL ACCS .. FINALLY 😳😭😭

Namjoon: https://t.co/kUi72UxTmq
Seokjin: https://t.co/sfgke4Ib9Y
Yoongi: ht…",2021-12-06 10:59:43,retweeted
,inuiseichu,0,GUE KAGET BGT MEM BTS PADA PUNYA IG😭😭😭,2021-12-06 10:59:42,
ARMYTEAMIID,babytaefloat,749,"RT @ARMYTEAMIID: 『Trans ID』 

Jin reply di postingan instagram j-hope.

🐹 : jwaehope
🐿 : jjwan.. aku sangat gugup 🥲

#방탄소년단 #BTS @BTS_twt h…",2021-12-06 10:59:42,retweeted
ARMYTEAMIID,mrs_kimsj8,731,"RT @ARMYTEAMIID: [📸]

namjoon &amp; jungkook mengganti foto profil Instagram nya.

Namjoon juga mengganti Bio nya menjadi ""just an archive"".

#…",2021-12-06 10:59:41,retweeted
,skrrtjimy,0,p'te ayo follow bts @Tawan_V https://t.co/cRus5YtjbP,2021-12-06 10:59:41,
,setrategi,0,"1e RT ARMYTEAMIID: 『Trans ID』 

🐯 : kenapa rasanya aku tahu siapa yang ada di belakang?

#방탄소년단 #BTS BTS_twt https://t.co/Vy0gnyBGeF",2021-12-06 10:59:41,
,_wintergurl,0,"ya Allah gusti gue bangun tdr tbtb buka chat ditodong ""rin bts punya ig?"" apasih anjir mau nangis aja 😭😭",2021-12-06 10:59:40,
,setrategi,0,"1e RT sugaforeva: dulu waktu BTS rest 2 bulan di 2019, fandom kita juga libur 2 bulan. kita send tulisan ini kalo sekiranya ada yg nggak bere…",2021-12-06 10:59:40,
,kesayangannbts,0,"Gilakkk keren banget 🥺🥺
#bts
#btspunyaig https://t.co/OWNxWzZJ9Z",2021-12-06 10:59:40,
,aikhaiMariam,0,yaar bts kai official individual insta accounts ko ja ker follow karo,2021-12-06 10:59:40,
ARMYTEAMIID,_laylashm,675,"RT @ARMYTEAMIID: 『Trans ID』 

🐯 : kenapa rasanya aku tahu siapa yang ada di belakang?

#방탄소년단 #BTS @BTS_twt https://t.co/oEcTO8qwFR",2021-12-06 10:59:39,retweeted
,elin_yolanda,0,"OPEN SHARING MERCH BOX 5

YG MAU BS DM ADA GO NYA JG YA

tags bts jin rm suga jhope jimin taehyung jungkook merchbox5 wtswtb https://t.co/Ce27b0HFOQ",2021-12-06 10:59:39,
,bangtantan1306,0,"Bayangin sekarang Bangtan aktif di Instagram, Twitter, weverse, dan vlive. Bagaimana kalau yang satu live di vlive, yang satu aktif di weverse, yang satu lagi live di IG. Apalagi Suga kalau update harus merata di seluruh aplikasi . ARMY yang pusing bolak balik  @BTS_twt",2021-12-06 10:59:38,
pjmpetiit,L0VR0SI3,0,@pjmpetiit @BTS_twt O MELHOR ARSD WKXJKASKKW,2021-12-06 10:59:35,replied_to
ARMYTEAMIID,Myhopeworld97,0,@ARMYTEAMIID @BTS_twt Haa??? Rm ada ig???,2021-12-06 10:59:34,replied_to
armyfess_,lachiikim,0,@armyfess_ abis nonton yutub first react to bts😭😭trus buka twt katanya bangtan punya acc ig😭nangis gua anjir,2021-12-06 10:59:34,replied_to
ARMYTEAMIID,laylatanjung,0,@ARMYTEAMIID @BTS_twt Ini mereka baru bikin atau udah lama?,2021-12-06 10:59:33,replied_to
,itsmebrwnbear,0,"Sibuk ngebadutin kapal raikan,smpe bru tau mem bts bikin akun ig😭",2021-12-06 10:59:33,
BTS_twt,biaaaaa28,0,@BTS_twt Omg sayang kmu punya akun ig sekarang tremor sumpah😖😱😭,2021-12-06 10:59:32,replied_to
,butterspreadss,0,Aing cape tp ga abis ngapangapain PLSSSS @BTS_twt,2021-12-06 10:59:31,
aonoiti,helloitsecha,0,@aonoiti BTS YA WKWKWK 😍,2021-12-06 11:59:59,replied_to
mohadeseh_artt,Sweetiebu94,31,"RT @mohadeseh_artt: Yoongi🥺🍊 @BTS_twt 
ref by @sugameow_309
#yoongi #bts #btsconcert #art #minyoongi #bangtan #suga https://t.co/iMEGeV89mr",2021-12-06 11:59:59,retweeted
aliahali79,cox3ATP,2,"RT @aliahali79: Saran gue buat lu pada:

""stay sane and stay alive.""

Plis, minimal cari lah satu alasan untuk tetap bertahan hidup. Ntah i…",2021-12-06 11:59:59,retweeted
infobtsina,BodoHebat_,2,"RT @infobtsina: Seokjin Instagram Update

🐹: Tuna!

-saskookie (adm trainee)
#방탄소년단 #BTS @BTS_twt https://t.co/MthK1qh3Lg",2021-12-06 11:59:58,retweeted
almostdita,telorrceplok,2191,RT @almostdita: K-media melaporkan bahwa BTS telah membuka akun IG personal setelah 8 tahun debut. BHM memberikan pernyataan bahwa mereka p…,2021-12-06 11:59:58,retweeted
kiaamnie,scetaeby,0,@kiaamnie @BTS_twt KIAAAAAA KEREN CANTIK 🥵🥵💘💘💘💘💘,2021-12-06 11:59:57,replied_to
jujngkook,lagibolalas,0,@jujngkook @BTS_twt Cantikkk😩💘,2021-12-06 11:59:57,replied_to
jiminiezzl,bbym0chii,0,@jiminiezzl @BTS_twt CANTIKKKK,2021-12-06 11:59:57,replied_to
lNDOMY,perindubangtan,10,"RT @lNDOMY: 💬 j-hope (uarmyhope) meninggalkan komentar di postingan Jin :

❤Termuda dan tertua❤

#BTS #방탄소년단 @BTS_twt https://t.co/cAszr9Pn…",2021-12-06 11:59:57,retweeted
infobtsina,BodoHebat_,2,"RT @infobtsina: Seokjin Instagram Comment Update

🐹: tapi jwehope, kenapa klik 'like' di insta?
🐹: apakah itu berarti sesuatu seperti 'saya…",2021-12-06 11:59:56,retweeted
BTStranslation_,flirtyredtae,880,"RT @BTStranslation_: BTS JIN/SEOKJIN (jin) INSTAGRAM UPDATE

#Jin #Seokjin @BTS_twt https://t.co/NMLWMcFH6I",2021-12-06 11:59:56,retweeted
BTS_JIN,arloevera,0,@BTS_JIN @BTS_twt iniii yang ini @cuteajinn,2021-12-06 11:59:55,replied_to
L_kimsugar,rhmxtae,0,"@L_kimsugar @BTS_twt mereka mana pake pelet😭😭

susuk😭😭😭😭😭",2021-12-06 11:59:55,replied_to
Koosnowz,outrotune,0,@Koosnowz @BTS_twt cantiknya😍,2021-12-06 11:59:54,replied_to
