author,username,retweet_count,tweets,created_at,type
muslimahnewscom,LangitS32110760,79,"RT @muslimahnewscom: MuslimahNews – Atas musibah ini, tim redaksi Muslimah News mengucapkan turut berdukacita. Semoga Allah memberi kesabar…",2021-12-06 12:59:54,retweeted
Arinabila_,ByruBima,3,"RT @Arinabila_: BUMN trus beri dukungan pada korban bencana Semeru. 
#BUMNGercepBantuSemeru https://t.co/v7fJOk9Q3J",2021-12-06 12:59:53,retweeted
hydramingyu,cutelychee_,385,RT @hydramingyu: Gunung Semeru mengalami erupsi besar pada Sabtu (4/12). Kini saudara kita yang berada di semeru membutuhkan bantuan dari k…,2021-12-06 12:59:52,retweeted
lionparcel_,b261179,21,"RT @lionparcel_: Dikarenakan beberapa wilayah terkena dampak erupsi Gunung Semeru, maka kami informasikan bahwa akan ada keterlambatan peng…",2021-12-06 12:59:51,retweeted
Denok95_,terbucinz,11,RT @Denok95_: Kementerian BUMN bergerak cepat dalam membantu para korban bencana letusan Gunung Semeru di Jawa Timur yang terjadi Sabtu (4/…,2021-12-06 12:59:49,retweeted
convomf,tunagimbabb,0,"@convomf Sungguh mulia sekali beliau beliau ini, rela berdoa tepat dihadapan semeru",2021-12-06 12:59:49,replied_to
lionparcel_,b261179,32,"RT @lionparcel_: PRAY FOR GUNUNG SEMERU 🙏🏻🙏🏻🙏🏻

Stay safe untuk yang berada di daerah Gunung Semeru (Malang, Lumajang), Jawa Timur dan seki…",2021-12-06 12:59:47,retweeted
,DKIJakarta,37,"Apel pelepasan tim penanggulangan bencana di kantor BPBD DKI Jakarta, Senin (6/12) pagi.

8 truk bantuan logistik dan 60 anggota lintas OPD Pemprov DKI diberangkatkan, membawa perlengkapan kebutuhan bagi para korban bencana #GunungSemeru.

#prayforsemeru #semeru #lumajang https://t.co/9qLvyaBGFS",2021-12-06 12:59:47,
Dew0W1snu,ByruBima,25,"RT @Dew0W1snu: BUMN peduli, BUMN hadir untuk masyarakat terdampak erupsi Gunung Semeru di Jawa Timur. 

Hebat nih koordinasi dari segenap y…",2021-12-06 12:59:45,retweeted
DScute_20,RatuCebong,18,"RT @DScute_20: Erick Thohir
BUMN SEGERA BERGERAK CEPAT BANTU KORBAN ERUPSI GUNUNG SEMERU.

#BUMNGercepBantuSemeru https://t.co/N1a4pRJwNX",2021-12-06 12:59:42,retweeted
,bertus161057,0,"Mencekam !!! Semeru Kembali Erupsi Hari ini 6 Desember 2021,Warga panik ... https://t.co/ykqG2Thrre via @YouTube",2021-12-06 12:59:42,
winda_wati90,ByruBima,22,"RT @winda_wati90: Begitu pula atas bencana erupsi Gunung Semeru itu, BUMN langsung berkoordinasi dengan BPBD Jawa Timur, sehingga dalam wak…",2021-12-06 12:59:40,retweeted
multiversalitas,pecintamatcha_,252,"RT @multiversalitas: Twitter Plis Bantu Lumajang!

4 Desember lalu Semeru erupsi dan beberapa daerah terkena dampak langsung!
Saya bersama…",2021-12-06 12:59:40,retweeted
Dew0W1snu,LoveNKR1_,15,"RT @Dew0W1snu: Pemerintahan Presiden Joko Widodo peduli bencana

Kepala Pusat Krisis @KemenkesRI Eka Jusup Singka memastikan, pengiriman lo…",2021-12-06 12:59:40,retweeted
YWidati,Mujayadi8,0,@YWidati @Innayaputri72 antara tenang dan semeru gak gubris,2021-12-06 12:59:40,replied_to
democrazymedia,Ilyasdomenick,73,"RT @democrazymedia: Tanpa Koar-koar, Aksi Kemanusiaan FPI Ternyata Masih Menggelora Bantu Korban Erupsi Gunung Semeru
https://t.co/ckK2w1HP…",2021-12-06 12:59:39,retweeted
Dew0W1snu,ByruBima,25,"RT @Dew0W1snu: #BUMNGercepBantuSemeru 
BUMN yang di bawahi Menteri Erick Thohir bergerak cepat ikut membantu menangani bencana akibat erups…",2021-12-06 12:59:38,retweeted
Eka_Dutajaladri,terbucinz,4,"RT @Eka_Dutajaladri: Kementerian BUMN bergerak cepat dalam membantu para korban bencana letusan Gunung Semeru

Bantuan dari BUMN yang terdi…",2021-12-06 12:59:35,retweeted
Nabu_Kadnezar,twuicei,8,"RT @Nabu_Kadnezar: @erickthohir GERAK CEPAT! BANK MANDIRI KIRIM BANTUAN U/ WARGA KORBAN SEMERU.
Menteri Badan Usaha Milik Negara, terimakas…",2021-12-06 12:59:35,retweeted
ACTforHumanity,El15d,71,"RT @ACTforHumanity: BAK KOTA MATI 😭

Beginilah kondisi wilayah terdampak bencana erupsi Gunung Semeru di Dusun Kajar Kuning Desa Sumberwulu…",2021-12-06 12:59:34,retweeted
imkyunyun,imbluemoons,63,"RT @imkyunyun: Hi melody ! Hari Sabtu (4/12) jam 15.00 WIB, awan panas dari Gunung Semeru di Jawa Timur membumbung tinggi. Saudara Sebangsa…",2021-12-06 12:59:33,retweeted
cybacaby,Ndons_Back,20,RT @cybacaby: Kondisi terkini puncak semeru. Pk 19.55. Terlihat kemerahan di puncaknya. @RockersPanturra @KentArockerss @Ndons_Back @RadioE…,2021-12-06 12:59:32,retweeted
valePensiun46,GozaliAljadidi,33,"RT @valePensiun46: BUMN Peduli 👍👍
BUMN Mantappp
Dibawah arahan pak mentri @erickthohir 
#BUMNGercepBantuSemeru

https://t.co/9zEHoCqhxS htt…",2021-12-06 12:59:30,retweeted
Momolciao_,WillyStanley_18,12,"RT @Momolciao_: INFO OPEN DONASI📢
Untuk bencana semeru https://t.co/Xhk0PP7Ksm",2021-12-06 12:59:28,retweeted
AirinAirin_NZ,KakekHalal,14,"RT @AirinAirin_NZ: KAMI SIAP MEMBANTU

“Kami mendoakan saudara-saudara yang ada di sekitar Semeru. Mudah-mudahan selalu sehat, selalu kuat,…",2021-12-06 12:59:27,retweeted
,shakeer__02,1,"Bantu Korban Erupsi Gunung Semeru, Pemprov DKI Kirim Delapan Truk Logistik dan 60 Personel 

Alhamdulillah
barakallah fiikum, semoga diikuti oleh yg lain 

https://t.co/MVdRlsKXzs",2021-12-06 12:59:26,
Karmila155,RatuCebong,15,"RT @Karmila155: Capat tanggap
Menteri BUMN pak Erick Thohir bantu korban erupsi gunung Semeru
#BUMNGercepBantuSemeru https://t.co/SadSFKjKqZ",2021-12-06 12:59:26,retweeted
,climax_ao,0,"paket wisata ke semeru, bromo, kawah ijen, pantai, city tour langsung aja kontak kami, harga dan fasilitas flexibel. Yuk siapkan tanggal :)",2021-12-06 12:59:25,
Noviyanti1207,inseluccy1st,2,"RT @Noviyanti1207: @inseluccy1st @erickthohir Toppp 👍
BUMN gercep memberikan bantuan utk masyrkt yg trdmpak erupsi gunung semeru
#BUMNGerce…",2021-12-06 12:59:25,retweeted
brin_indonesia,hepiprayudiawan,7,"RT @brin_indonesia: Segenap keluarga besar @brin_indonesia turut berduka cita atas musibah meletusnya gunung semeru.

Mari #KawanBRIN kita…",2021-12-06 12:59:24,retweeted
Eka_Dutajaladri,terbucinz,5,"RT @Eka_Dutajaladri: BUMN bergerak cepat, dalam waktu kurang dari empat jam setelah erupsi Gunung Semeru, bantuan dari BUMN sudah sampai di…",2021-12-06 12:59:23,retweeted
,nafisahtanjung,0,"PT Bank Mandiri (Persero) Tbk. (BMRI) menyalurkan bantuan kemanusiaan bagi korban erupsi Gunung Semeru yang terletak di Kabupaten Malang dan Kabupaten Lumajang, Jawa Timur.

https://t.co/eHPC2i8Mx9",2021-12-06 12:59:22,
felbiex_,iamsoozy,772,"RT @felbiex_: ❗ STAY INA STOP SCROLLING + HELP RT ❗

Hi Stay! Dalam rangka meringankan beban para korban dan pengungsi dampak erupsi Gunung…",2021-12-06 12:59:17,retweeted
willona_007,twuicei,32,"RT @willona_007: ---
BUMN PT. Pertamina Peduli memberikan bantuan untuk masyarakat yang terdampak gunung Semeru

@erickthohir
#BUMNGercepBa…",2021-12-06 12:59:16,retweeted
kemenhub151,RoniBente,8,"RT @kemenhub151: #KawulaModa kita doakan keselamatan saudara-saudara kita yang berada di sekitar wilayah Gunung Semeru, agar diberikan keku…",2021-12-06 12:59:14,retweeted
DPPFPI_Official,Mislan_Egg,386,"RT @DPPFPI_Official: Semeru Erupsi
Kolaka, Blitar &amp; Temanggung diterjang puting beliung
Banjir &amp; Longsor di Lombok &amp; Bali
Banjir Rob di Jak…",2021-12-06 12:59:14,retweeted
ByruBima,RatuCebong,13,"RT @ByruBima: Pak Erick Thohir: BUMN Segera Bergerak Cepat Bantu Korban Erupsi Gunung Semeru

Maturnuwun pak

#BUMNGercepBantuSemeru
@erick…",2021-12-06 12:59:13,retweeted
txtdrpemerintah,audi_mayunda,0,@txtdrpemerintah Awas aja sampe ada baliho gambar doi dgn begron semeru meletus,2021-12-06 12:59:12,replied_to
BNPB_Indonesia,yeahkimp_,26,RT @BNPB_Indonesia: Kepala Badan Nasional Penanggulangan Bencana (BNPB) Letjen TNI Suharyanto beserta jajaran meninjau lokasi terdampak awa…,2021-12-06 12:59:12,retweeted
[1],InfoHumasBMKG,0,"[1] LUMAJANG (6 Desember 2021) - Badan Meteorologi, Klimatologi, dan Geofisika (BMKG) turut memberikan dukungan dalam upaya mitigasi lanjut serta pencarian, pertolongan dan penyelamatan (Search and Rescue) korban erupsi Gunung Semeru di Lumajang, Jawa Timur. https://t.co/fnJvddPcI3",2021-12-06 12:59:12,replied_to
mezmerix_,aditpermadih,15,"RT @mezmerix_: Open Donasi 

Untuk korban erupsi semeru, bekerjasama dengan sezione Lumajang 

Detail bisa ditanyakan https://t.co/1yoaeZDS…",2021-12-06 12:59:10,retweeted
AirinAirin_NZ,KakekHalal,8,"RT @AirinAirin_NZ: CINTA ITU ADALAH KEPEDULIAN

Bantu Korban Semeru, Ganjar Kirim Logistik dan Tim Relawan ke Jatim
•
• https://t.co/xqQwKX…",2021-12-06 12:59:10,retweeted
FerdinandHaean3,C_AjiMahameru52,0,@FerdinandHaean3 MANA BUKTI DNAnya??  Jangan ngaku turunan NABI.  Pingin ambles ke neraka kamu @syihabrizhieq @HabibRizieq @HABIBRIZIEQFPI ?  Sudah terbukti sejak kemaren sy sdh nahan meletusnya Gunung SEMERU!! Sekarang kamu mau bikin ulah pake ulama JATENG!! Pingin MERAPI njeblug nang raimu!!,2021-12-06 12:59:09,replied_to
Madridista_Mlg,Iy_ang11,11,"RT @Madridista_Mlg: open donasi Madridista Malang untuk korban Semeru
@infomalang https://t.co/zavN0GqJj7",2021-12-06 12:59:09,retweeted
VICHO_____,twuicei,17,"RT @VICHO_____: BUMN melalui Bank Rakyat Indonesia salurkan bantuan utk warga terdampak erupsi gunung Semeru.

@erickthohir 
#BUMNGercepBan…",2021-12-06 12:59:05,retweeted
f_fathur,Bayouiraone1,255,"RT @f_fathur: Entah dosa apa diperbuat, Kemarin Banjir Kalimantan, Garut, Semeru Erupsi, dan Gempa dlm 24 jam ini sudah 7 kali dari Aceh, S…",2021-12-06 12:59:04,retweeted
PKSJATIM,Wihar18,111,RT @PKSJATIM: Relawan PKS Kab. Lumajang membantu distribusi bantuan dan makanan untuk para korban terdampak erupsi Semeru #pkssiagabencana…,2021-12-06 12:59:03,retweeted
,FirmRei,0,"Kapolres Probolinggo dan Ketua Bhayangkari Cabang Probolinggo, Salurkan Bantuan Kemanusiaan Erupsi Gunung Semeru https://t.co/hxfNvz2QiI",2021-12-06 12:59:02,
,LanggamID,0,"Tanggap Darurat Bencana Erupsi Semeru, PUPR Kerahkan Tim dan Alat Berat  via @langgamid https://t.co/txcgJQp2E2",2021-12-06 12:59:01,
BBCIndonesia,dwiasry,44,"RT @BBCIndonesia: Evakuasi korban erupsi Gunung Semeru terus dilakukan, namun tim SAR gabungan menyebut evakuasi terkendala banyak hal, ter…",2021-12-06 12:58:57,retweeted
kumparan,pengamatcilik,9,RT @kumparan: Influencer asal Kabupaten Bandung bernama Doni Salmanan melelang sepeda motornya jenis Harley Davidson untuk donasi korban ba…,2021-12-06 12:58:57,retweeted
_TNIAL_,Edy12744555,20,"RT @_TNIAL_: Dinas Psikologi TNI AL Beri Bantuan Healing kepada Anak Anak Pengungsi Semeru

https://t.co/WiqgIifUL3

#jalesvevajayamahe #tn…",2021-12-06 12:58:56,retweeted
Barantan_RI,ryaaamsningty,5,"RT @Barantan_RI: Doa kami untuk masyarakat disekitar Gunung Semeru yang terdampak erupsi, semoga Allah YME memberikan kesabaran dan ketabah…",2021-12-06 12:58:56,retweeted
,Momolciao_,12,"INFO OPEN DONASI📢
Untuk bencana semeru https://t.co/Xhk0PP7Ksm",2021-12-06 12:58:55,
,PolsekBanjarba2,0,"Polri Kerahkan Tim Dokkes dan Dirikan Posko Kesehatan Untuk Korban Erupsi Gunung Semeru

#PolriTanggapKemanusiaan
Aksi Peduli Lumajang https://t.co/6jivXctyCw",2021-12-06 12:58:55,
,Tribun_Solo,0,"Tak Hanya Kirimkan Logistik, PMI Klaten Siapkan Satu Peleton Relawan Diberangkatkan ke Erupsi Semeru
 
https://t.co/FvoS7vHnn7 lewat @Tribun_Solo",2021-12-06 12:58:55,
,medcom_id,0,BNPB Klaim Bantuan bagi Korban Erupsi Semeru Terpenuhi https://t.co/pydS3FTp8w,2021-12-06 12:58:54,
,bumnsukabumi_,2,"Musibah meletusnya Gunung Semeru tentu saja menjadi keprihatinan kita bersama di penghujung tahun 2021 ini. Untuk itu BUMN sigap dan tanggap memberikan bantuan bagi saudara kita yang terdampak. 
#BUMNGercepBantuSemeru https://t.co/7kpaioeAo3",2021-12-06 13:59:58,
macanutara_,parlinburman84,32,"RT @macanutara_: ""SOLIDARITAS UNTUK SEMERU""

Teman-Teman @OfficialAsoppsi VOLUNTEER DKI Bergerak di wilayah masing2 mengumpulkan bantuan.…",2021-12-06 13:59:53,retweeted
beritajatimcom,Jeniyust,1,"RT @beritajatimcom: Gunung Semeru kembali menunjukkan aktivitas vulkaniknya, Senin (6/12/2021) pagi ini. 

https://t.co/jCjZx5esXW

#Berita…",2021-12-06 13:59:52,retweeted
mochafrapps,LengkengBuah,0,"@mochafrapps @convomf Mjb,semeru kak kayaknya kan meletus",2021-12-06 13:59:51,replied_to
Maira_616,NabilaAr__,13,"RT @Maira_616: Kementerian BUMN bergerak cepat dalam membantu para korban bencana letusan Gunung Semeru

GPL👏

Kurang dari empat jam setela…",2021-12-06 13:59:50,retweeted
CNNIndonesia,piltropy,7,RT @CNNIndonesia: ESDM Hentikan Semua Kegiatan Pertambangan di Gunung Semeru https://t.co/LJUC58TjzM,2021-12-06 13:59:48,retweeted
Jelajahi_IDN,bknadmnsasa,186,"RT @Jelajahi_IDN: Pray for Semeru
Pray for Lumajang
Pray for Jawa Timur 
Doa kami semoga untuk saudara kita disana (credit video DM) https:…",2021-12-06 13:59:43,retweeted
,Shinob1_Konoha,0,Tim dan alat berat KemenPUPR terus dikerahkan untuk penanganan erupsi Gunung Semeru https://t.co/ZxpJ7k9swp,2021-12-06 13:59:42,
MustBee17,AbdillahakbarR1,11,"RT @MustBee17: Bantuan BUMN, 12 mobil evakuasi, air mineral, masker, makanan siap saji, selimut &amp; 245 pax survival kit sampai di 3 desa di…",2021-12-06 13:59:41,retweeted
ItjenKemenkeu,pajakkalianda,4,"RT @ItjenKemenkeu: Turut berbela sungkawa atas terjadinya bencana erupsi Gunung Semeru, Jawa Timur.

Semoga saudara-saudara kita yang berad…",2021-12-06 13:59:41,retweeted
ditjenpdp,FarsaLukman,41,"RT @ditjenpdp: #SobatDesa 
Mari bersama selipkan Doa terbaik untuk Saudara saudara kita yang terkena dampak dari Erupsi Gunung Semeru. Semo…",2021-12-06 13:59:37,retweeted
CantikSister,chaterine_8,26,RT @CantikSister: Kementerian BUMN bergerak cepat dalam membantu para korban bencana letusan Gunung Semeru di Jawa Timur yang terjadi Sabtu…,2021-12-06 13:59:35,retweeted
seruanhl,AbdillahakbarR1,8,"RT @seruanhl: Dalam waktu kurang dari empat jam setelah erupsi Gunung Semeru bantuan dari BUMN pun berdatangan.

Salut👏👏

#BUMNGercepBantuS…",2021-12-06 13:59:33,retweeted
junieawanbagask,atomicsur6e,95,"RT @junieawanbagask: Semeru | 29 eds | 0.5 tez

https://t.co/TDbGsBuueX
https://t.co/oNQgQMxnW5
https://t.co/wdKdgIxKOE
Grab it &amp; collect f…",2021-12-06 13:59:32,retweeted
Arinabila_,Noviyanti1207,5,"RT @Arinabila_: #BUMNGercepBantuSemeru 

Salah satu perusahaan BUMN yaitu Bank BRI bergerak cepat memberikan bantuan pokok utk korban erups…",2021-12-06 13:59:30,retweeted
Bams_1eng,otnayramitsme,26,"RT @Bams_1eng: Pemprov Jateng mengirimkan bantuan kepada korban erupsi Semeru. 

Selain bantuan Logistik Senilai 900 juta Rupiah, Pemprov J…",2021-12-06 13:59:30,retweeted
CantikSister,chaterine_8,11,"RT @CantikSister: Erick Thohir: BUMN Segera Bergerak Cepat Bantu Korban Erupsi Gunung Semeru
#BUMNGercepBantuSemeru

https://t.co/6oB2P46IQ6",2021-12-06 13:59:30,retweeted
ByruBima,CapingCak,15,"RT @ByruBima: BUMN 🇮🇩 selalu tanggap dn peduli semua. 

Alhamdulillah,BUMN 🇮🇩  sudah bergerak cepat kurang dari 4 jam untuk bantu korban te…",2021-12-06 13:59:29,retweeted
,StellaSuwardi,1,Pengiriman logistik ke daerah terdampak erupsi Gunung Semeru yang dipusatkan di Lumajang terus berjalan. https://t.co/TPzQXHo9gn,2021-12-06 13:59:29,
RizkiAsihan,pasadenasl,8,"RT @RizkiAsihan: Sintang,semeru,sopeng..
😔😔😔
Ampuni kami ya Allah..",2021-12-06 13:59:27,retweeted
ByruBima,CapingCak,2,"@ByruBima @erickthohir Respon sangat cepat dalam menanggapi bencana, tidak sampai 4 jam setelah perintah pak @erickthohir bantuan dari @KemenBUMN sudah sampai di lokasi pengungsian bencana erupsi semeru🙏
#BUMNGercepBantuSemeru",2021-12-06 13:59:26,replied_to
CantikSister,chaterine_8,13,"RT @CantikSister: Gerak cepat dan responsif

BUMN di bawah erick Thohir selalu hadir utk masyarakat kapanpun dan dimanapun berada
Mantab

h…",2021-12-06 13:59:25,retweeted
inseluccy1st,NabilaAr__,6,"RT @inseluccy1st: Gas trs BUMN langsung garcep membantu korban eropsi gunung Semeru. Ini sejalan dengan keinginan pak @erickthohir 
#BUMNGe…",2021-12-06 13:59:24,retweeted
,saadibnmuadz,0,Bismillah aman aman. Lekas membaik semeru https://t.co/oNQ70o0CgK,2021-12-06 13:59:23,
paramedis_,salman_syamsuri,11,"RT @paramedis_: Saat ini kita menggalang donasi berbentuk:
1. UANG 
2. MASKER
3. SEMBAKO
4. OXYCAN
5. PERLENGKAPAN BAYI DAN IBU
6. PAKAIAN…",2021-12-06 13:59:23,retweeted
inseluccy1st,NabilaAr__,2,"RT @inseluccy1st: Menteri BUMN @erickthohir di Pastikan Perusahaan² BUMN Gerak Cepat Bantu Korban Erupsi Gunung Semeru.
#BUMNGercepBantuSem…",2021-12-06 13:59:16,retweeted
seruanhl,denni_sauya,11,"RT @seruanhl: Kementerian BUMN menyalurkan bantuan yg terdiri dari 12 unit mobil evakuasi, air mineral, masker, makanan siap saji, selimut,…",2021-12-06 13:59:13,retweeted
,MesinBebek,0,"Alhamdulillah ...
Sedikit banyaknya mudah mudahan bermanfaat untuk korban dampak erupsi gn semeru. https://t.co/VOsd8Lm4Zo",2021-12-06 13:59:13,
nu_online,Athallahdhareld,275,"RT @nu_online: Bantu Korban Erupsi Gunung Semeru melalui @nucare_lazisnu Jatim. 

Kebutuhan mendesak
1. Makanan cepat saji
2. Terpal/Tikar/…",2021-12-06 13:59:13,retweeted
inseluccy1st,NabilaAr__,6,"RT @inseluccy1st: BNI KC Lumajang serahkan bantuan untuk para korban bencana erupsi G. Semeru
@erickthohir
#BUMNGercepBantuSemeru https://t…",2021-12-06 13:59:07,retweeted
zadozoro,CapingCak,2,"@zadozoro @erickthohir Respon sangat cepat dalam menanggapi bencana, tidak sampai 4 jam setelah perintah pak @erickthohir bantuan dari @KemenBUMN sudah sampai di lokasi pengungsian bencana erupsi semeru💖
#BUMNGercepBantuSemeru https://t.co/OILCsiBT2O",2021-12-06 13:59:07,replied_to
dibongkar,thvraa,0,"@dibongkar @convomf mjb, kayanya ini gunung semeru yg kmrn erupsi",2021-12-06 13:59:06,replied_to
Dnok_Ayu,cahpmi13,5,"RT @Dnok_Ayu: Apa yg disampaikan pak @ganjarpranowo tentang siap membantu korban Semeru dibuktikan.

Blio mengirimkan logistik &amp; relawan ke…",2021-12-06 13:59:06,retweeted
Naj_2709,AbdillahakbarR1,9,"RT @Naj_2709: Dengan keberadaan perusahaan-perusahaan BUMN di daerah, kami memiliki sistem respon cepat jika terjadi bencana alam

@erickth…",2021-12-06 13:59:05,retweeted
marlina_idha,yhantimiftha,260,"RT @marlina_idha: Bantu Penanganan Erupsi Semeru, Pemprov DKI Kirim Bantuan Logistik hingga SDM

Alhamdulillah, wujud kolaborasi Pemprov DK…",2021-12-06 13:59:04,retweeted
bayuarisandee,akuandni,1676,"RT @bayuarisandee: Jonatan Christie menggalang dana untuk membantu korban Gunung Semeru. 

Link: https://t.co/6d6MFO6gVx https://t.co/Fhu6R…",2021-12-06 13:59:03,retweeted
theowl168,kalla_jengking,4,"RT @theowl168: ""Penanganan tanggap darurat bencana alam erupsi Gunung Semeru atas perintah Presiden Joko Widodo untuk membantu korban benca…",2021-12-06 13:59:01,retweeted
inseluccy1st,NabilaAr__,1,RT @inseluccy1st: Sbg  Menteri BUMN @erickthohir  mengintruksikan agar jajaran nya segera turun langsung dlm  penanganan  korban erupsi Sem…,2021-12-06 13:58:56,retweeted
Selena_Selenong,anaks1ngkong,42,"RT @Selena_Selenong: Atas bencana erupsi Gunung Semeru itu, @KemenBUMN langsung berkoordinasi dengan BPBD Jawa Timur sehingga dalam waktu s…",2021-12-06 13:58:54,retweeted
FOS_PERSIJA,_ojanuar,25,"RT @FOS_PERSIJA: Respect sih sama Bonek. Galang dana dengan cara jual tiket online match ""nonton dirumah aja"" dan hasil penjualan bakal di…",2021-12-06 13:58:54,retweeted
Eka_Dutajaladri,denni_sauya,4,"RT @Eka_Dutajaladri: Erick Thohir mengatakan, BUMN segera bergerak cepat bantu korban erupsi Gunung Semeru 

#BUMNGercepBantuSemeru https:/…",2021-12-06 13:58:53,retweeted
Arinabila_,Noviyanti1207,7,"RT @Arinabila_: #BUMNGercepBantuSemeru 

Menteri BUMN @erickthohir mengatakan; saya berharap bantuan ini dapat membantu meringankan beban p…",2021-12-06 13:58:52,retweeted
sikodoksakit,neti_zzen,0,@sikodoksakit @4nd103125330 Pantes Semeru muntah..,2021-12-06 13:58:52,replied_to
inseluccy1st,NabilaAr__,3,"RT @inseluccy1st: Pertamina Patra Niaga Regional Jatimbalinus menyerahkan bantuan utk para korban bencana alam erupsi Gunung Semeru.

#BUMN…",2021-12-06 13:58:49,retweeted
,ivooxid,0,Korban Tewas Bencana Semeru 22 Orang Per Senin Sore https://t.co/oRe6l30WeE,2021-12-06 13:58:49,
VIVAcoid,Bhrigutantra,12,"RT @VIVAcoid: Ibu Peluk Erat Buah Hatinya, Berusaha Kabur dari Awan Panas Erupsi Gunung Semeru https://t.co/CMxhv3mI8z https://t.co/NDuCmXT…",2021-12-06 13:58:48,retweeted
K412R4,CapingCak,25,RT @K412R4: Kali ini kepedulian BUMN terhadap warga yg terdampak Semeru bisa kita lihat dari capet tanggapnya pak mentri @erickthohir dan j…,2021-12-06 13:58:47,retweeted
K412R4,CapingCak,2,"@K412R4 @erickthohir Respon sangat cepat dalam menanggapi bencana, tidak sampai 4 jam setelah perintah pak @erickthohir bantuan dari @KemenBUMN sudah sampai di lokasi pengungsian bencana erupsi semeru💗
#BUMNGercepBantuSemeru https://t.co/EW12qhsufr",2021-12-06 13:58:44,replied_to
__RismaWidiono_,DhickaDick,67,"RT @__RismaWidiono_: Respons cepat ditunjukkan Pemprov Jateng dalam membantu penanganan bencana erupsi Gunung Semeru di Jawa Timur. 

Hari…",2021-12-06 13:58:43,retweeted
inseluccy1st,NabilaAr__,1,"RT @inseluccy1st: Kepedulian BUMN kpd korban yang terdampak erupsi Gunung  Semeru ditunjukkan dlm aksi nyata. 
Reaksi cepat jajaran BUMN dl…",2021-12-06 13:58:42,retweeted
,BUMNMarosTulus,2,"Musibah meletusnya Gunung Semeru tentu saja menjadi keprihatinan kita bersama di penghujung tahun 2021 ini. Untuk itu BUMN sigap dan tanggap memberikan bantuan bagi saudara kita yang terdampak. 
#BUMNGercepBantuSemeru https://t.co/x2opUsJEKY",2021-12-06 13:58:42,
daruhaessi,spowses,0,"@daruhaessi @magnolixa JUAL NETFLIX CUMAN 35K SEBULAN ⚠️

‼️ FULLGARANSI &amp; READY ‼️

🌠 premium uhd 4k
🌠 bisa req nama + pin
🌠 1 profile 1 user ( 🔐 profile)
🌠 5000+ testi 

💌 dm / whatsapp : https://t.co/QRjgY7WQEK

t. murah sharing private langganan semeru mas ganteng murmer murce",2021-12-06 13:58:42,replied_to
cosmosonline,sEn69oLbac0k,4,"RT @cosmosonline: 6 Desember Gunung Semeru Erupsi lagi semoga mereka yang ada di sana di berikan perlindungan dan keselamatan 🥺
#banggacosm…",2021-12-06 13:58:39,retweeted
DScute_20,denni_sauya,8,"RT @DScute_20: Gunung berapi yang berada di Malang dan Lumajang itu mengeluarkan lava pijar, suara gemuruh serta asap pekat berwarna abu-ab…",2021-12-06 13:58:36,retweeted
JazuliJuwaini,AcengRahmatHid5,104,RT @JazuliJuwaini: Ketua Fraksi PKS Donasikan Gaji Bantu Korban Letusan Gunung Semeru https://t.co/DsSqsKN6R6,2021-12-06 13:58:35,retweeted
adipurwa74,stefstefdr,7,"RT @adipurwa74: Semoga saudara2 yang terdampak erupsi Semeru dikuatkan, tetap sehat....doa terbaik buat panjenengan semua.",2021-12-06 13:58:35,retweeted
txtdarihaikyuu_,FarichaPrimi,129,RT @txtdarihaikyuu_: Stay safe ya untuk teman-teman yang ada di Jawa Timur khususnya daerah Lumajang dan sekitar gunung Semeru. Semoga Alla…,2021-12-06 13:58:32,retweeted
Eka_Dutajaladri,denni_sauya,4,"RT @Eka_Dutajaladri: BUMN gerak cepat bantu masyarakat terdampak erupsi gunung Semeru 

#BUMNGercepBantuSemeru https://t.co/RYtOhpfGi5",2021-12-06 13:58:30,retweeted
sahabatganjar,KakekHalal,9,RT @sahabatganjar: Hari ini Sahabat Ganjar bergerak ke lokasi terdampak terjadinya Erupsi Gunung Semeru dengan memberikan dan mendistribusi…,2021-12-06 13:58:28,retweeted
idamankamuuuu,zmbrigvl,10,"RT @idamankamuuuu: Kondisi terkini dari relawan yang sedang berada di Semeru.
Kebutuhan saat ini :
- Terpal, alas tidur, bantal dan selimut…",2021-12-06 13:58:24,retweeted
Arinabila_,Noviyanti1207,6,"RT @Arinabila_: #BUMNGercepBantuSemeru 

Kementrian BUMN bergerak cepat merespon bencana letusan gunung Semeru.

Tdk kurang dr 4 jam bantua…",2021-12-06 13:58:21,retweeted
,TrianiNeehan,0,"BPBD Lumajang telah menerjunkan Tim evakuasi ke lokasi kejadian, melakukan koordinasi dengan Pos Pengamatan Gunung Semeru di Gunung Sawur. #merahputihcom #semeru #erupsi #breakingnews.",2021-12-06 14:59:58,
yaembuhyaa,Dilmeaw1,4,"RT @yaembuhyaa: boleh bantu retwet kawan 🙏🏻
#Semeru #prayforsemeru #Lumajang https://t.co/nFvZVQvFHy",2021-12-06 14:59:58,retweeted
KentArockerss,dmwsdq,142,"RT @KentArockerss: Mohon doanya teman teman semoga ga ada erupsi. 
Kepundan Semeru memerah ..ini baru pertama kali pasca erupsi .. https://…",2021-12-06 14:59:56,retweeted
BCSxPSS_1976,Boobuw,2676,"RT @BCSxPSS_1976: Sebagai anak yang lahir di lereng Merapi. Erupsi adalah persitiwa yang tak bisa terhindarkan.

Kami mengajak seluruh kelu…",2021-12-06 14:59:56,retweeted
