author,username,retweet_count,tweets,created_at,type
,interstory_,0,"Matchday 6 INTER vs Real Madrid #UCL 🔥

Peluang terbuka bagi INTER karena Real Madrid tanpa Benzema yg cedera. Semoga bisa meraih 3 poin demi mengamankan posisi menjadi juara grup 😎
#MadridInter https://t.co/Z4qPoJXGiB",2021-12-06 12:54:27,
,zelanraidn,0,"Udah, udah.. jangan ribut. Enakan Bubblegum!

Vanilla blue teh!!!

Setuju vanilla blue juara",2021-12-06 12:54:22,
jincheaks,kuroify,0,@jincheaks juara bikin capek? 😢💔,2021-12-06 12:54:18,replied_to
schfess,jmpopice_,0,"@schfess temen gue dlu ranking 3 besar mulu, sertif juga punya banyak macem, dr organisasi smpe juara olimp. tapi ga lolos snmptn. kalau belum rezekinya yaa... Alhamdulillah lolos di sbm.",2021-12-06 12:54:04,replied_to
FOOD_FESS,hannymoonzz,0,@FOOD_FESS kerupuk putih kampung sama kerupuk udang si juara 🙌🏻,2021-12-06 12:54:03,replied_to
mamamiayukero,PeroRogu,0,@mamamiayukero @ohmybeautybank Iya longevitynya emang juara tapi harganya sungguh tak bersahabat ahaha. Sis suka bau yg manis kan udah pernah cobain killian don't be shy belum? Itu manis marshmallow gitu baunya,2021-12-06 12:53:23,replied_to
AstroRadioNews,xjat__,2,"RT @AstroRadioNews: Pelumba Terengganu Cycling Team @TSG_cyclingteam, Jambaljamts Sainbayar @SJambaljamts dinobat juara keseluruhan Jelajah…",2021-12-06 12:52:56,retweeted
,Gandadip,0,"""Eh kamu juara dunia mulu. Turunin RPM!""

Masih mengganggu di lubuk hati yg terdalam",2021-12-06 12:52:44,
ranacetta,inidifaf,0,"@ranacetta kakak kelas gue namanya lando. juara olimpiade matematika dari smp, lulusan stan",2021-12-06 12:52:29,replied_to
GOAL_ID,bukanpemerhati,0,@GOAL_ID sdh ada 2 tim calon juara yg dikalahkan the hammer... Liverpool dan Chelsea...smoga bs lolos ucl musim dpn 😁,2021-12-06 12:51:59,replied_to
,sunnxxyzaa,0,"mi sedap tuh paling juara klo dimakan sm nasi
sedangkan indomie enaknya tanpa nasi soalnya bumbu indomie kuranh nendang",2021-12-06 12:51:56,
darrylano,hugsfromhera,0,@darrylano UDAH MAMM GUE JUARA 1 MAMMMM.,2021-12-06 12:51:08,replied_to
nurotussh,hiiseyuu,0,@nurotussh Gak ada kabar juara selain OG kmrn habis kemana yaa,2021-12-06 12:51:08,replied_to
fpksdkijakarta,PKSDKIJakarta,2,"RT @fpksdkijakarta: Selamat kepada seluruh pemenang dan yang masih belum berkesempatan untuk menjadi juara, tetap semangat, jadikan lomba k…",2021-12-06 12:50:30,retweeted
sma,revenclavv,0,sma s3uLmin juga wkwk tp kyk nya jiwa s3ulmin w udh berkurang tetep jun9ri yg juara,2021-12-06 12:50:07,replied_to
,juyeonsdaily,0,walach baru liat😭😭 nangis bgt liat tracklist nya...... juara semuaaaaa https://t.co/kCC7DQhTiO,2021-12-06 12:48:28,
Selamat,fpksdkijakarta,2,"Selamat kepada seluruh pemenang dan yang masih belum berkesempatan untuk menjadi juara, tetap semangat, jadikan lomba kali ini sebagai pengalaman terbaik untuk lebih baik lagi.

#LombaBacaKitabKuningV
#fraksipksdkijakarta
#PKSDKIJakarta https://t.co/44GDXrWYIG",2021-12-06 12:48:27,replied_to
FunJunkies,pamanayan_,14,"RT @FunJunkies: Jadi pas juara, pejabat2 berlomba bikin ucapan selamat sampe majang fotonya yang segede gapura kelurahan. Giliran masalah a…",2021-12-06 12:48:24,retweeted
BAYIKOFC,voyiez,3,"RT @BAYIKOFC: halooo, aku mau umumin pemenang yang find logo semalem ya. 🥳

congrats untuk 🥳
juara 1 : hesa @rqiujin 
juara 2 : xiceya @ese…",2021-12-06 12:48:13,retweeted
hiiseyuu,pluffiw,83,"RT @hiiseyuu: Mungkin alasannya WDN se padepokan karena gak dikasih ijin jalan ke Spain sama ..... 
Takutnya kan juara lagi trs ditagih apr…",2021-12-06 12:48:01,retweeted
Bang_Garr,lagilagidodi_,0,@Bang_Garr @prctiu Done bismillah juara!?????,2021-12-06 12:47:53,replied_to
,BjnPurwosari,0,"SELAMAT BUAT RT 02 RW 01 ATAS PRESTASI YANG DI RAIH MENJADI JUARA I LOMBA KEBERSIHAN LINGKUNGAN DAN SANITASI TINGKAT KECAMATAN PURWOSARI KATEGORI PEMULA

RT yang diketuai oleh Ibu Sri Kanah mendapatkan hadiah bibit pohon dengan harapan penghijauan di lingkungan RT 02 RW 01 https://t.co/svFYmZzRGK",2021-12-06 12:47:39,
,xlfrby,0,"Pernah jadi atlet wkt di SD dan SMA. Dipikiran gw, atlet itu banyak duitnya. Tp nyatanya, pas juara 1 tingkat Kota dpt uang 1jtan, tp gw ganerima uang itu full bahkan setengahnya pun ngga. Waktu itu belum ngerti aja jd apa yg dibilang coach ya iyain aja😂 #AtletButuhApresiasi",2021-12-06 12:47:22,
,lipodiana,1,"LJC: ""Coba Lo pegang sisi satunya deh.""
ASG: ""Dih, apaan, 'kan Lo yang juara.""
LJC: ""Indonesia yang menang.""

🇲🇨❣ #LJC #ASG #JoGing https://t.co/cap9e5wK8y",2021-12-06 12:47:17,
,runganSport,0,Akhirnya Stoner Ungkap Penyebab Ducati Tak Bisa Juara Dunia Lagi https://t.co/yVZSnHOhwJ https://t.co/f7ke2Ir6Qc,2021-12-06 12:47:05,
,motorsportcomID,1,".Sebagai tribute atas kesuksesan @toprak_tr54 menjadi juara dunia #WSBK 2021, @yamaharacingcom meluncurkan R1 edisi spesial sang pambalap dalam jumlah terbatas 😎 

https://t.co/g68BlEc1EV",2021-12-06 12:47:01,
juve_gl,oombayum,0,@juve_gl Awas aja sampe tahun depan gak dapet gelar di eropa entah conference cup atau liga malam jumat juga gak juara 🤤,2021-12-06 12:46:35,replied_to
1ndigogo,AdrianVeidt__,0,@1ndigogo Juara sih. Tapi bagiku juara dunia pijet masih Karsa Spa Ubud 😂,2021-12-06 12:45:39,replied_to
,OTOMOTIFZONE,0,Kart Team HMM Unpas Rebut 3 gelar Juara Umum Nasional 2021 https://t.co/JTlXKggwvf,2021-12-06 12:45:26,
,NindySuciati,0,"Buat cwok yang selalu minta maaf padahal yang EGOIS ceweknya, dewasa dalam segala hal.kalian juara❣️",2021-12-06 12:44:36,
maung_tempur,Drikdoank2,0,"@maung_tempur Auto juara jigana persib,mun teu juara pssi na moal d modalan deui🤣🤣🤣🤣",2021-12-06 12:44:28,replied_to
Ranii69611303,audreychrstt,4,"RT @Ranii69611303: @stabucz HARUS IKHLAS!!
Mungkin rezekinya tahun depan,inget rejeki ga kemana,dukung atlet lain aja,semoga tanpa tulang p…",2021-12-06 12:43:31,retweeted
Moonphase1331,ddaddu8,0,"@Moonphase1331 dan org2 masih aja mandang ""atlet mata duitan""

sedih banget bacanya, kyk itu yg komen tau gak sih gmn cara atlet latihan supaya bisa jadi juara("":",2021-12-06 12:43:27,replied_to
,LovelySiaaaa,0,Gmm juara satu mancing emosi,2021-12-06 12:43:18,
RulliSisko,yogach_,3,"@RulliSisko @theflankerID Kadang ilmu memang lebih penting. Di Matteo walaupun juara UCL gak akan pernah bisa setara sama Bielsa itu misalnya, hahaha.",2021-12-06 12:42:45,replied_to
,BjnPurwosari,0,"SELAMAT BUAT RT 01 RW 01 ATAS PRESTASI YANG DI RAIH MENJADI JUARA I LOMBA KEBERSIHAN LINGKUNGAN DAN SANITASI TINGKAT KECAMATAN PURWOSARI KATEGORI BERKEMBANG

RT yang diketuai oleh Bapak Suyatno mendapatkan hadiah bibit pohon dengan harapan penghijauan di lingkungan RT 01 RW 01 https://t.co/yCQ3ECZKak",2021-12-06 12:42:37,
Tubrugers,Jerseyforum,1,"RT @Tubrugers: - Crusaders -
Pemegang juara SR terbanyak telah mengambil pendekatan baru untuk jersi mereka, dimana menampilkan desain pegu…",2021-12-06 12:42:21,retweeted
,hayakawxa,0,"Bakuten ga hepi ending, soalnya ga juara 1😭😭 /j https://t.co/q1jsZHhpV9",2021-12-06 12:42:07,
idhamf93,i2s10jun,0,"@idhamf93 disuruh cetak juara sekali di cetak malah nyewa bu73r🤭

#ApresiasiAtletBadminton 
#ApresiasiUntukAtlet",2021-12-06 12:42:05,replied_to
,kataunkie,0,memang punya ade juara bener,2021-12-06 12:41:58,
radenrauf,AlyshaLael,10,"RT @radenrauf: Bersama dengan orang yang tepat, semua berjalan lebih mudah.

Alhamdulillah musim balap 2021 ditutup dengan manis:
P2 ETCC 3…",2021-12-06 13:59:58,retweeted
ToyotaID,MasFaie_17,4,RT @ToyotaID: We are the champion! Congrats team @toyotatti untuk prestasinya sebagai juara nasional ISSOM Series 2021. Terus maju @toyotat…,2021-12-06 13:59:38,retweeted
,cakrawalaraffl1,0,"Daftar Negara dengan Internet 5G Tercepat di Dunia, Korea Selatan Juara https://t.co/ICTYKcBPvK",2021-12-06 13:59:24,
PorosHalangID,Muhammadalvadey,0,"@PorosHalangID Yaaa beda jauh lah min
Yang 1 juara euro,ucl,supercup,uefa mens of the year
Sedangkan yang 1 lagi puasa gela 4 tahun min",2021-12-06 13:59:20,replied_to
fahdadipraja,jasmineaisley,1,RT @fahdadipraja: Tiup lilin subuh subuh ngerayain juara 1 lomba uji sabar sedunia. https://t.co/CteRzBmMuv,2021-12-06 13:59:14,retweeted
DatabaseVip,Pasif342,947,"RT @DatabaseVip: Aduh juara bgt bot nya. Bisa nempel tembok gitu, sampek gak bisa bedain mana yg di bawah mana yg di atas 🤤

Download link…",2021-12-06 13:59:10,retweeted
,pricilliaauu,0,TUHAN PLISSS KALAU TAHUN INI TIM INA BENERAN GA IKUT BWC KASIH KESEMPATAN CI GE UNTUK JUARA BWC TAHUN DEPAN🙏,2021-12-06 13:58:46,
yurayuramy95,tisumakan,0,@yurayuramy95 Hadiah juara 1,2021-12-06 13:58:28,replied_to
Dalam,DPM_Kota_Kediri,0,Dalam acara kali ini DPMPTSP menjadi juara favorit dan menerima penghargaan berupa trophy dan uang pembinaan yang diserahkan langsung oleh Wali Kota Kediri Abdullah Abu Bakar.,2021-12-06 13:58:24,replied_to
,CocoLiveStory,0,"Bersama Yaris GR Sport, TTI Juara Nasional Di Kejurnas ITCR Max Musim 2021 https://t.co/Jz7je9hzn9 https://t.co/zF5gyTOLUr",2021-12-06 13:58:07,
,Liviasht_,0,Juara satu menyembunyikan perasaan,2021-12-06 13:58:05,
DaihatsuInd,MasFaie_17,5,"RT @DaihatsuInd: Selamat kepada para pemenang juara 1 dan juara 2 di Daihatsu Dress-Up E-Challenge 2021 🎉

Setelah 3 bulan melewati rangkai…",2021-12-06 13:57:43,retweeted
omguggell,veeenih,0,"@omguggell @AREAJULID Ya sama aja sebenernya mah sama-sama unjuk gigi,latihan ngotot supaya bisa tampil di ajang internasional kok dan juara malah.Jangan lupain mas mereka pada cidera juga malah,urusan uang?mereka pengen diapresiasi!dan wajar aja kalo zaman dulu uang dinomor sekiankan,karena apa?",2021-12-06 13:57:25,replied_to
Juara,thinqkeiji,0,Juara nomer 1 yang sering menunda-nunda pekerjaan.,2021-12-06 13:57:08,replied_to
,seel0ud,0,Juara satu bikin panik malem-malem https://t.co/3ynpf3HJOG,2021-12-06 13:56:59,
IVEMFS,AHNYUJINNIVE,0,@IVEMFS kalian tetap juara,2021-12-06 13:56:51,replied_to
,radenrauf,10,"Bersama dengan orang yang tepat, semua berjalan lebih mudah.

Alhamdulillah musim balap 2021 ditutup dengan manis:
P2 ETCC 3000 Novice rd6
Juara Umum 3 ETCC 3000 Novice
Juara Umum 3 STCR1 BMW 3600

Sampai ketemu lagi di tahun 2022, sekarang balik motoran dulu 💃🏻 https://t.co/R92KHccRbL",2021-12-06 13:56:29,
tatakmmt,pricilliaauu,9,"RT @tatakmmt: God..kasih yang terbaik buat seorang greysia polli ya? izinin dia kejar impian nya jadi juara di kejuaraan dunia, please..",2021-12-06 13:56:07,retweeted
,fansharustau,0,Arsenal memastikan juara EPL 1988/89 setelah mengalahkan Liverpool 2-0 di Anfield.Gol kemenangan dicetak Michael Thomas dimenit 90,2021-12-06 13:55:55,
yoobebes,vantebe4r,0,@yoobebes Bangettttt. Orangnya feednya juara👍🏻,2021-12-06 13:55:52,replied_to
SiaranBolaLive,Panji26,0,"@SiaranBolaLive Dari pekan pertama, gw bisa tebak yg bakalan juara adalah muenchen 🤣🤣🤣",2021-12-06 13:54:22,replied_to
,tatakmmt,9,"God..kasih yang terbaik buat seorang greysia polli ya? izinin dia kejar impian nya jadi juara di kejuaraan dunia, please..",2021-12-06 13:54:20,
Yang,KRD_fhundip,0,"Yang meraih Juara 1 dan Best Legal Opinion pada Internal Legal Opinion Competition 2021, yakni: 

1. Dian Nahdila Donika (2018)
2. Faris Al- Hakim (2019) https://t.co/eQRuG5tuEq",2021-12-06 13:54:16,replied_to
melinatiarso96,Hii_Nuri,0,"@melinatiarso96 Keputusan bersama,cuma siapa yg pertama ngusulin wdn pertama kali 🤕 kak gres mau pensiun, Minions blm juara 😭😭",2021-12-06 13:54:15,replied_to
rumraisinzs,terfajri,0,"@rumraisinzs Samaa :"") dari minions am greysap kayany ambis bgt aja agak curigaa :((( kaya haus juara bgt. Ternyata memang penutup akhir tahun 😭😭",2021-12-06 13:54:01,replied_to
anyujinr,reiuve,1,"RT @anyujinr: ㅤ
anak keduaku yang paling pinter, namanya Rei. juara 1 di kelas dari 2 murid,, 🥰🥰 jago ngerapp loch makanya tukang ngomel ng…",2021-12-06 13:53:02,retweeted
Hirumaaaaaaaaa,sempolbabii,0,@Hirumaaaaaaaaa Lah salah lg gt gua ngomong android lebih keren dari iphone? Nih org maunya apasih? Dah deh ya intinya android juara iphone sampah,2021-12-06 13:53:01,replied_to
zckgy,gianinalula,0,@zckgy ko juara 1 dah bikin aku merinding sekujur tubuh,2021-12-06 13:52:42,replied_to
idextratime,combro_islife,0,"@idextratime Gw benci ngakuinnya, tapi emang permainan Vietnam lebih baik. Cuman... Tetap aja gw ga berharap mereka juara.",2021-12-06 13:52:20,replied_to
Zulfadhli_paly,SSSKaptenPisang,0,"@Zulfadhli_paly Hahaha, susah nak speculate. Mungkin ada tangan ghaib yg mengganggu pemilihan pemain.

Yang kita tahu, diorg tak dipanggil ke kem kebangsaan. So off season ni, diorg bercuti.

Cuma tak logik, kalau sepanjang liga kau perform, tapi tak dipanggil. Kelab juara liga pulaktu",2021-12-06 13:52:12,replied_to
,noldy_v,0,"Bayangin pas juara hylo open. Kevin lagi senang dan diwawancara dia bilang ""target mereka di kejuaraan dunia"". Dgn antusias mrk siap ikut kejuaraan tahun ini. Eh skr jadi ke gini?? 
Ga kebayang gimana hancurnya perasaan kevin dan ko sinyo",2021-12-06 13:52:03,
sedihaingmah,cowobangkit,0,@sedihaingmah Juara deui om.,2021-12-06 13:51:46,replied_to
nightclouds__,FajrinnidaDesf2,0,"@nightclouds__ Yepss,, apalagi kalau dibandingkan sama SC, jelas kalah jauh.....
Malah pas kalah di QF SC, aku udah kek,, ya udahlah,, TC nikmatin aja....
Tau-tau malah juara dan semuanya pada bermain bagus dan memuaskan, kurang ngotot apa coba, heran
...",2021-12-06 13:51:30,replied_to
welllll666,anascuyy,0,@welllll666 juara number 1,2021-12-06 13:49:39,replied_to
Indonesia,dimasFHVZ,0,"Indonesia untuk pertama kalinya juara Thomas Cup sejak 2002 lho, masa iya sih ******* gak memberikan hadiah kepada atlet yang membawa negara ini kembali berjaya di bulutangkis.

Oh ya lupa, ZA kan gak ngerti olahraga, Fajar/Rian aja gak kenal apalagi sejarah olahraga Indonesia 🙄",2021-12-06 13:49:16,replied_to
"""Saya",indoroma_,1,"""Saya tidak ingin meremehkan tim saat ini, tetapi saya tidak melihat adanya mental juara di sana, hanya pemain yang bagus bisa melakukannya dengan baik dalam konteks tertentu.”

#ASRoma #indoroma",2021-12-06 13:48:57,replied_to
rizkipasus,aralfadil,0,@rizkipasus juara nya ya ki?,2021-12-06 13:48:53,replied_to
MFirdiyansyah,rizaldy_zaldyy,0,@MFirdiyansyah Belum tentu juara juga. kualitas barca sekarang cocok di Conference league 😂,2021-12-06 13:48:53,replied_to
mardiopq,patbingzu,0,@mardiopq Ya itu lah. PBSI juara nya kasih alasan paling gak make sense. Tahun kemarin Oktober bilang takut penularan covid tapi atletnya malah road trip pulau jawa. Menunjukkan sikap takut penularan covid gak tuh.,2021-12-06 13:48:46,replied_to
,JustEatBigMac,0,"Susah2 juara Thomas malah dibayar pake buzzer. Kasihan, #AtletButuhApresiasi juga dong https://t.co/jnPEwzZakW",2021-12-06 13:48:29,
,plusmin_us,0,marshal adalah juara 1 patah hati dan ayunda selalu jadi orang pertama yang tahu kalau cowok itu patah hati. sesering itu sampai ayunda ingat kalau marshal belum lama reunian sd—belum lama juga ketemu lagi sama sekar—dan nyaranin cowok itu untuk menghubungi sekar. https://t.co/EsMI58W2WN,2021-12-06 13:48:25,
itsBacol,Soni_yu,1250,"RT @itsBacol: [ headset on ]
JOO MAEN SAMA AKU YOK 💦 
nona shita binalnya juara

Ayo download versi full GRATIS
➡️ https://t.co/JHC7yR9V0Q…",2021-12-06 13:48:09,retweeted
esaeldei,ndheyaa_,3,"RT @esaeldei: Kalau rumor yang beredar bener, gw favoritin lu bedua juara BWC. https://t.co/mE4oh5WXii",2021-12-06 13:48:02,retweeted
arangitam,idhamramadhan03,0,"@arangitam Seriusan yg begini ga cuma di level negara. Kebawahnya juga. Kalo punya temen atlit yg mewakili daerahnya, kampusnya, sekolahnya, bisa ditanya. Pembinaan gimana, pendaan buat kompetisi gimana, kalo juara dapet apa aja. Begitulah",2021-12-06 13:47:59,replied_to
bharianmy,mrjik4,2,RT @bharianmy: #BHsukan Mula bergandingan pada 2009 dan berjaya meraih 12 gelaran juara di pentas antarabangsa termasuklah pingat perak Suk…,2021-12-06 13:47:41,retweeted
ProducerAnnette,ProdofChae,0,@ProducerAnnette @ProdofSihyeon @ProdofMinky @ProdofMinhyun Minhyun ayo jadi juara. 5000.,2021-12-06 13:47:32,replied_to
minigency,jennierubeyj,3,"RT @minigency: SELAMAT KEPADA TIM INDOMIE KALIAN BERHASIL MENJADI PENGUSAHA PISANG 🎇

Juara 1 INDOMIE = 123.957.689 🍌
Juara 2 AQUA = 2.738.…",2021-12-06 13:47:30,retweeted
badmintonjpg,calistahila,0,"@badmintonjpg Aamiin, plis ikut 1 tournament lagi dan hasilnya juara. Biar kak ge ga nyesel kemaren kalah nyesek",2021-12-06 13:47:00,replied_to
,bharianmy,2,"#BHsukan Mula bergandingan pada 2009 dan berjaya meraih 12 gelaran juara di pentas antarabangsa termasuklah pingat perak Sukan Olimpik Rio 2016

https://t.co/enevnsC6jd",2021-12-06 13:46:49,
idextratime,porraadaa,0,@idextratime Pantes ada Zlatan bisa juara,2021-12-06 13:46:45,replied_to
melinatiarso96,shashapra,0,"@melinatiarso96 jujur lebih ikhlas sih karna waktu awal kasus omricon di spain udah khawatir. gapapa biar mereka bisa istirahat, yg cidera bisa sembuh dulu biar pas comeback udah kembali onfire dan juara🔥🔥",2021-12-06 13:46:38,replied_to
,fraditaws,0,Es Coklat Pak Muh nih emang bener2 juara di hatikuuuu,2021-12-06 13:46:27,
,fansharustau,0,MILAN satu-satunya tim italia yang berhasil juara piala/liga champions dilatih oleh PELATIH DAN KAPTEN TIM asli dari ITALIA.,2021-12-06 13:45:55,
hatchagia,yanuindah,4,"RT @hatchagia: @hendrigumay tepuk bulu angsa yang membuat kita tau rasanya jadi bangsa juara😉
#ApresiasiUntukAtlet 
#ApresiasiAtletBadminto…",2021-12-06 13:45:50,retweeted
Hasil,Anfieldmart,0,"Hasil laga nanti tidak berpengaruh karena Liverpool sudah memastikan diri lolos sebagai juara group, namun Jika Liverpool menang melawan Milan, Liverpool akan menjadi klub Inggris pertama yang memenangkan semua pertandingan fase group Ucl.

Gas Pol apa tipis tipis aja nih besok? https://t.co/YBgIA0CWl5",2021-12-06 13:45:29,replied_to
bocahmilineal,KangSaeByeok_,0,"@bocahmilineal @Alija_IT @vocketfcID Ya sama kan? Sama-sama gak berprestasi, tujuan kompetisi mah juara, diluar itu ya kalah-kalah juga.",2021-12-06 14:59:38,replied_to
dimasanantyo,korezako,0,@dimasanantyo wkwkwkwk aseli juara bet ini video,2021-12-06 14:59:35,replied_to
,korezako,2,"Dari beragam video Bu Tri Rismaharini yang muncul di TL, ini paling juara. https://t.co/dwtccmO3oQ",2021-12-06 14:59:16,
govoes,fadlifadlifadli,0,@govoes WAADUUHHHH JUARA TGN LO GOV.,2021-12-06 14:58:45,replied_to
jehianps,loverandfriend_,136,RT @jehianps: Lomba di jepang hadiah juara satunya dapet mama lemon😭😭 https://t.co/O6CEEAMNgv,2021-12-06 14:58:28,retweeted
Rossantoy,hiYano,0,@Rossantoy Tapi emamg ga bisa dipungkiri..... Yg fresh lebih juara sih. Cuma gua sukanya ikan kuwe seratnya halus dan kuat. Ga serapuh kakap,2021-12-06 14:58:28,replied_to
,chuuariin,0,"Yeonjun kalo kamu liat ini, aku juara 1 melanggar perintah Allah loh. nsfw 🤝 nsfw",2021-12-06 14:58:23,
,Otoblitz_NET,0,TTI Juara Nasional Di Kejurnas ITCR Max 2021 https://t.co/Oqnim0T107,2021-12-06 14:58:13,
,DeniIta11,0,"Boleh lah ekspektasi aja...tp ya cm ekspektasi..besuk pas andin mau dibalikin ke aldebaran bisa se apik kayak pas andin minum racun..tp catet ya aq cm mau ekspektasi aja..kalo ngomongin akting dan all cast dah juara semua,tnggal kita liat eksekusinya..#IkatanCintaEp537",2021-12-06 14:58:06,
hiYano,naavyyk,0,@hiYano @Rossantoy @al_jendra Indonesia Timur ikannya juara,2021-12-06 14:57:51,replied_to
,engthusiastic,0,syg bgt sm tim (mengcapek) php2d congratssss juara 2!😭🤲🏻,2021-12-06 14:57:05,
Fiyy04,alzasz,0,@Fiyy04 iyala kan juara paralel,2021-12-06 14:57:00,replied_to
,SatuTangerang,0,"Kampung Anggrek RW 01 Sudimara Pinang Juara I Proklim Kota Tangerang 

 https://t.co/hxGjnwnB66 https://t.co/4TjoIfzWhy",2021-12-06 14:56:58,
parfaict,letterjww,0,"@parfaict kok bisa ya kita ngarang cerita, juara banget",2021-12-06 14:56:53,replied_to
LOOKSNJM,waivner,1411,RT @LOOKSNJM: juara no.1 senyuman termanis sedunia https://t.co/RVxHtxM7nO,2021-12-06 14:56:53,retweeted
yogach_,alanzhoo,3,RT @yogach_: @RulliSisko @theflankerID Kadang ilmu memang lebih penting. Di Matteo walaupun juara UCL gak akan pernah bisa setara sama Biel…,2021-12-06 14:56:41,retweeted
binnuel,boyswillbeboy3,3337,RT @binnuel: Katanya sih ini seleb tiktok yaa? Ada yang tau siapa namanya? Ekspresi dan pentungannya juara euy 💦💦 #lokalhangat @lebahjantan…,2021-12-06 14:56:24,retweeted
,porappim,0,"@aisyajujuju jelek bgt gak bs di tag

SADAWIRA! DI LAUTAN KITA JAYA, DI DARATAN KITA JUARA! SADAWIRA! https://t.co/UipbCUKBV0",2021-12-06 14:56:03,
,eatkeum,0,(((maaf membawa agenda bxg saat tl panas))) placed first ni juara satu kan??? kalo bener ya INI KAYA ADA LAH KEMUNGKINAN JEYI KENAL WOO 😯😯😯 https://t.co/NosA1pi0kA,2021-12-06 14:55:56,
,AbdililahPutri,0,Liverpool akhirnya berhasil mengalahkan Wolverhampton lewat gol di injury time. Apakah itu tanda-tanda Liverpool akan juara Liga Inggris di akhir musim?,2021-12-06 14:55:42,
,Ronikuawan,0,"Prediksi
Max juara dunia
Marcedes juara konstruktor

Checo di push RedBull untuk menghalalkan segala cara demi Max juara.

Lewis DNF karena Checo.

Wkwkwkw hanya prediksi😁",2021-12-06 14:55:10,
,SamudraCinta_,0,juara 3 aja 80K wkwk,2021-12-06 14:53:33,
mintcholvrs,byy02jkyy,0,"@mintcholvrs @pledis_17 Iya
Aku kaget aja loh Kim sama Kong baru juara wtf dibali, ehhh dah nongol aja sama doi😁",2021-12-06 14:53:09,replied_to
RudyRoedyanto,Heroe_Pitopang,0,@RudyRoedyanto Klo sepakbola Indonesia juara dunia sikap dia masih kayak gitu juga gak?,2021-12-06 14:53:07,replied_to
,tribunSUPERBALL,0,"Meski Sudah Pindah Tim, Rekan Marc Marquez Masih Kena Siksa KTM https://t.co/PiBlKZjBMP",2021-12-06 14:53:00,
,balapmotornet,0,"Juara Umum Open Motoprix Jambi, Agung Septian Bawa Pulang Yamaha Aerox https://t.co/AQfquyK2Ea",2021-12-06 14:52:47,
,porappim,1,"@aisyajujuju jelek bgt gak bs di tag

SADIWARA! DI LAUTAN KITA JAYA, DI DARATAN KITA JUARA! SADIWARAAA https://t.co/4fEJwZyKH0",2021-12-06 14:52:08,
,bolasportdotcom,0,"Meski Sudah Pindah Tim, Rekan Marc Marquez Masih Kena Siksa KTM https://t.co/2SagIm4Ai8",2021-12-06 14:52:00,
KangSaeByeok_,bocahmilineal,0,"@KangSaeByeok_ @Alija_IT @vocketfcID Kalo mau gak bangga 5 kali runner up juga bodoamat, fokus aja sama pembahasannya, letak sejajarnya dimana? Kok malah bilang apa yg dibanggain, kalo bisa juara ya berarti lebih tinggi lagi daripada laos dong, melebar² pula, gaada bahasan?🤣",2021-12-06 14:51:48,replied_to
idextratime,MeanwhileInUk,0,"@idextratime bacot doang gede, pernah juara ucl tidak?",2021-12-06 14:51:11,replied_to
Niboyyy,nihboyyy,0,@Niboyyy Mbok juara terus,2021-12-06 14:49:59,replied_to
cangsembunyi,Nurjanah982,14,"RT @cangsembunyi: @melinatiarso96 2021 bukan tahun yang paling baik buat tim Indonesia, batal BWC, paling nyesek sih batal ikut All England…",2021-12-06 14:49:57,retweeted
KangSaeByeok_,bocahmilineal,0,"@KangSaeByeok_ Apalagi, yg satu pernah juara sea games waktu sistem masih pake pemain senior, yg satu pernah belum? 
Atau cuma mau ngeles🤣
KETAKER",2021-12-06 14:49:43,replied_to
milkyways1707,dawninrain,261,"RT @milkyways1707: [𝙍𝙞𝙙𝙚𝙧]

kehidupan siswa pemegang juara olimpiade sains nasional tidak pernah menarik sampai suatu malam ia kehilangan t…",2021-12-06 14:49:26,retweeted
,cokelatmate,0,Juara gak minum berjam-jam = aku,2021-12-06 14:49:09,
mondaysenses,mawarblekpingg,0,@mondaysenses Amien dehh 🙏🏻 Juara di kelas 🏆,2021-12-06 14:49:04,replied_to
,D_kustiawan0,1,#bola Juara Bertahan Piala AFF Libas Laos di Laga Perdana https://t.co/D7HHmLOZdR,2021-12-06 14:48:33,
,00HANJIhr,0,juara 1 terganteng sedunia. https://t.co/tbYIhTuCQp,2021-12-06 14:47:56,
alfianto_ian,zeedoublea,500,"RT @alfianto_ian: Dulu bulutangkis Indonesia berjaya
Atlet dipuja2
Juara Piala Thomas diarak keliling Jakarta, Bandung, Surabaya
Ribuan ora…",2021-12-06 14:47:18,retweeted
bxdbuddy,icantbenice,0,@bxdbuddy Kalo ada alter paling playing victim pasti km juara 1,2021-12-06 14:47:03,replied_to
VIVAbola,VIVAcoid,3,RT @VIVAbola: Juara Bertahan Piala AFF Libas Laos di Laga Perdana https://t.co/iO74Zg6gAS,2021-12-06 14:47:02,retweeted
,deewpd,0,"Hyunjin mau rambutnya gondrong, pendek. Nggak ngaruh ttp gemes, poin dia itu di mata dan bibirnya. Mata julidnya juara! Tante suka 😂",2021-12-06 14:46:57,
schongurl,Ieuerdereve,21,RT @schongurl: ik it's too late but selamat kepada shimchae juara 1 memenangkan hatiku silahkan pialanya satu buat berdua https://t.co/VvJy…,2021-12-06 14:46:40,retweeted
,tokopeedia,0,"disuruh bikin video ngajar 50 menit dengan dalih ""biarin kalian jg ngerasa ngajar kayak orang gila gmn"" emg juara dosen sascin",2021-12-06 14:46:29,
