author,username,retweet_count,tweets,created_at,type
,NosaliaRahmi,0,BADMINTON UDAH TINGKAT DUNIA LOH #ApresiasiAtletBadminton,2021-12-06 22:29:07,
,sdialazharbsd,0,"🎶We are the Champions my friends 🎶

Bapak Ibu Guru SD Islam Al-Azhar BSD
Menjadi juara 2 lomba Tenis meja beregu se-Kecamatan Serpong. Dan Juara 3 lomba Badminton ganda se-Kecamatan Serpong juga.

Selamat ya https://t.co/KfVJXUcS1h",2021-12-06 22:24:49,
KEMENPORA_RI,arif8270,0,"@KEMENPORA_RI Inget, ini kemenpora bukan kemenbola. Di sepakbola nongol mulu gliran badminton yg jelas² brprestasi di abaikan, sampe gak kenal pemain nya
#ApresiasiUntukAtlet #ApresiasiAtletBadminton",2021-12-06 22:24:05,replied_to
kompascom,meirina09,79,"RT @kompascom: Seusai pertandingan final BWF World Tour Finals, pelatih Herry Iman Pierngadi mengungkapkan bahwa ia tak ingin terus mengand…",2021-12-06 22:22:20,retweeted
dhanangrputro,eafl27_,0,@dhanangrputro @KEMENPORA_RI Parah sekali seharusnya yang ahli dalam bidangnya ditempatkan disana biar tau cara untuk menghargai dan tau para atlet²nya yang berjuang di lapangan bukan hanya badminton saja tapi yg lainnya sekelas FAJRI saja tidak tahu bagaimana dianggap sebelah mata semuanya kapan berkembang.,2021-12-06 22:13:01,replied_to
,vrggga,0,Kalo indo ikut BWC terus pas pulang bawa varian Omicron dah kebayang gua disalahinnya kayak gimana mana lagi sentimen-sentimennya kan tu mereka ama badminton ina😩,2021-12-06 22:03:58,
,Gregorius99JP,0,"dahlah jadi fans badminton aja, 
peler @Arsenal",2021-12-06 22:01:09,
yamayamkecil,yeahhsyaa,2,"RT @yamayamkecil: @nightclouds__ @farahandjani_ Gue bingung, emg atlet badminton kita kurang ngotot apa lagi latihan nya? Kalah SC dijulidi…",2021-12-06 23:59:55,retweeted
Nabila__Mumtaz,risma_nia02,0,"@Nabila__Mumtaz @itsmefayy Dan di tahun depan mgkn kita sudah tidak akan melihat kak ge dan atau (mgkn) beberapa atlit bermain lg. Atlit"" legend yg panutan bgt utk badminton ina😭😭",2021-12-06 23:58:51,replied_to
panca66,kopiireng78,0,"@panca66 Mereka dpt gelar dulu an,kagak ad iming2 duit sebelumnya...jd aneh aj klo ad yg bikin meme begini,waras?? Olhraga lain aj mau uji coba blm tnding udh diiming2i bonus,gengsi kagak ad, kebanggaan jg apa tuh.. badminton kagak ad capek2nya berprestasi,dinyinyiri",2021-12-06 23:57:12,replied_to
,standingbyptx,0,"#ApresiasiUntukAtlet #ApresiasiAtletBadminton 

Cabang olahraga mana lagi yg bisa bikin bangga selain badminton??? 

Ngasi gaji dan tunjangan kementrian dan DPR bisa segede²nya, lah prestasi yg jelas2 di depan mata malah ga dihargai 😡😡😡😡",2021-12-06 23:56:12,
,TasnimKhadijah_,0,Tiktok aku ni dah penuh dgn player badminton sib baik semua comel comel handsome handsome cute cute 🥰,2021-12-06 23:55:45,
,AtletMalaysia,0,June Wei dapat talian hayat https://t.co/7Mnj2fxjlY,2021-12-06 23:54:02,
,nureginamaulina,0,Kok aku sedih ya pemain badminton yg selalu menghiasi masa kecilku sampe segede ini pada mau pensiun 😭😭😭 tp cuma satu nanti yg bikin sedih ampun ampunan. Waktu daddies mutusin buat gantung raket. Aaa i cant 😭😭😭,2021-12-06 23:51:54,
,AtletMalaysia,0,"Peng Soon, Liu Ying akhirnya berpisah https://t.co/RtomtEuidT",2021-12-06 23:51:43,
,iluvbeige,0,Fadil gue liat liat main badminton di gideon hall mulu nih ada nyebut kevin gideon lagi yuk ah collab wkkwkwkwkwk,2021-12-06 23:50:26,
detikcom,Tri30621646,0,"@detikcom Perasaan Badminton gk bebanin duit negara deh, pbsi kan bidding sponsor kok pb lain pada sewot kenapa anda wahai pb angkat besi??",2021-12-06 23:44:32,replied_to
,namjoonimoet,0,"Menpora punya buzzer, tapi atlet badminton punya BL yang lebih kuat dari buzzer. Maaf ya menpora, kali ini kamu kalah",2021-12-06 23:43:34,
,whoistimi,0,"Jd hari minggu lari pagi 5kilo jalan kaki nya lebih dari 7 kilo, minggu sore nya badminton 3 jam nonstop, dan skrg badan gw kek remuk kwkwkwkwkwkwk",2021-12-06 23:30:18,
,istiii10,0,"Ini kemenpora ad masalah apa sih sama badminton,  kmren kasus WADA skrg bonus aja di permasalahin pakai serangan buzzer lagi.  Pak klw gmw kasih bonus ya gpp tp ya ngomong pak jangan kasih hrpn. 
 #ApresiasiUntukAtlet",2021-12-06 23:29:43,
panca66,bambangsknt,0,"@panca66 @Dennysiregar7 @kangdede78 Semua masalah bangsa, buzzerRp solusinya 🤭🤭 atlet badminton aja dibuzzerin 😭😭 apalagi lawan politik.",2021-12-06 23:28:04,replied_to
marcellktsr,kopiireng78,0,"@marcellktsr @KEMENPORA_RI Yuupppp betul bngts,jd kangen nih smaa pak imam nahrawi,,bgtu sayang sama atlet,,dan hrsnya jg sesuai fakta lah, olhraga apa sih yg bs konsisten ksh prestasi dlm berbagai kejuaraan,multi event ataupun lainya klo bukan badminton #ApresiasiUntukAtlet",2021-12-06 23:23:04,replied_to
,hallooodenne,0,Saran tontonan buat mengisi waktu luang selain nonton badminton 🥺,2021-12-06 23:22:01,
imyeen_,Hannamuraa,1,"RT @imyeen_: Harusnya gini yakan. 
Ahhh so proud to badminton athlete Indonesia. #ApresiasiUntukAtlet #ApresiasiAtletBadminton https://t.co…",2021-12-06 23:19:14,retweeted
thelifeofcipaa,hfzzaza,0,"@thelifeofcipaa Ada yg ngechat Admin badminton.ina. katanya, sepertinya indo tidak ikut gitu. Skroll aja ada kok",2021-12-06 23:14:50,replied_to
panca66,Zega_90,0,@panca66 yaelah Droen KATANYE anti Cina kok yang kek gini di bahas Badminton kan Olahraga cina yang loe koar koar tuduh tuduh PKI gak usah sok sok Nasionalisme deh,2021-12-07 00:59:55,replied_to
Ingat,MJMaryoreborn,0,"Ingat Zainuddin Amalu puncak dr kejuaran badminton itu paling bergengsi dunia 🏆 Thomas Uber cup, ini salah kalo pilih Menpora udah bkp2 berumur, gw juga bingung Menteri Pemuda kok yg nongol malah aki2 bukan nya anak2 muda yg fresh dan cakap dalam bekerja.
#ApresiasiUntukAtlet",2021-12-07 00:58:16,replied_to
,KompasBola,0,Bonus Piala Thomas Cup 2020 Temui Titik Terang https://t.co/uoBBayVKG0,2021-12-07 00:58:02,
,undipmenfess,0,"-dips! ada yang punya raket badminton ga? mau pinjem buat kamis, pemakaian aman ko krn cewe ga barbar. kalo ada feenya juga gpp. thankyou https://t.co/lTui0N6Ne4",2021-12-07 00:55:39,
adimpil,Viraadrn1,57,"RT @adimpil: Intinya puas banget ngeliat perjuangan atlet Badminton Indonesia di Asian Games.

Jorji Ginting Jojo Apri Kevin Ihsan Fitriani…",2021-12-07 00:55:15,retweeted
__AnakKolong,sihotangbarus,0,@__AnakKolong Beda kelas sama pemain badminton yang minta2 uang dengan nyindir Presiden di medsos,2021-12-07 00:53:23,replied_to
,Iraa_mghfrh,0,"Wajar sih @KEMENPORA_RI susah ngasih apresiasi, dia kan gk tau apa2 tentang olahraga apalagi badminton 0% pengetahuan, ya mana tau dia apa itu Thomas cup? Taunya paling tom and jerry
#ApresiasiAtletBadminton",2021-12-07 00:50:42,
JaohariLatif,msarwan99,0,@JaohariLatif Bagi yang Lieur ngerjain Tugas gegara mikiran badminton. Bisa Joki tugas ka Abdi. Harga bisa nego. DM aja,2021-12-07 00:50:17,replied_to
,daily_waf,0,"Badminton udah dari hari minggu lalu, lah kok capek + kemeng nya baru terasa hari ini",2021-12-07 00:49:29,
,nangkagembok,0,Aku udah nangis berjam2 tapi kenapa air mata ini rasanya ga mau udahan? Kompak bgt RL sama Badminton kerjasama buat nyakitin aku,2021-12-07 00:49:26,
,MJMaryoreborn,0,"Menpora Zainuddin Amalu baper 😀😀pa menteri atlit badminton kita mah ga perlu bonus mereka uangnya lbh banyak dr bpk itu pun kalo ga korupsi nantinya mrk butuh apresiasi dan jgn sekali lg pernah bilang Thomas cup bukan kejuaraan bergengsi 
#PrestasiButuhApresiasi https://t.co/F9i21Uqa6p",2021-12-07 00:46:12,
,echo_hadiwibowo,0,"Kemenpora norak, kampungan nyerang atlet2 badminton yg menangin thomas cup pake buzzer...memalukan @KEMENPORA_RI , urusin nohhh knp bendera merah putih ga boleh berkibar di event2 internasional",2021-12-07 00:42:40,
pahz___,nazwazahraa_,0,"@pahz___ memang dasar si mali gaada otak.
kau pikir perjuangan mereka jadi atlet ga ngorbanin banyak hal?
dari kecil masuk asrama badminton. latihan tiap hari, ga bisa main sprti anak pd umumny, merelakan wktu blajar buat ltihan. kau kira raket sebiji g mahal? Uang asrama,cock,jrsey,spatu",2021-12-07 00:41:34,replied_to
AtletMalaysia,namineheartilly,3,"RT @AtletMalaysia: Peng Soon, Liu Ying pilih bawa haluan berbeza | Stadium Astro https://t.co/4rrdKvxjVc",2021-12-07 00:40:38,retweeted
bayuarisandee,prue_annat,0,"@bayuarisandee ini contoh atlet badminton yg dibilangin mata duitan sama buzzer. setauku dlu pun habis menang AG, dia bantu bangun masjid di NTB pasca gempa @nie111",2021-12-07 00:36:53,replied_to
,AgnezMoFC_indo,0,"fakta - Selain urusan musik, hobi Agnes lainnya adalah membaca, menari, akting, menulis serta berbagai olahraga seperti ice skating, piano, dan badminton.",2021-12-07 00:34:11,
theone_xxx,silentm00ds,1,"RT @theone_xxx: Me after knowing Chan Peng Soon didn't retired but just separated from Goh Liu Ying as partner in badminton 

Segala tweet…",2021-12-07 00:32:06,retweeted
Budionotaslim3,ronavioleta,1,RT @Budionotaslim3: @ronavioleta @66Hasto @PDI_Perjuangan @jokowi Paklik Hasto partainya jd penguasa paklik Hasto pernah bilang klo atlet b…,2021-12-07 00:29:44,retweeted
,DMPKKualaLangat,0,"TAHNIAH! SKUASY WANITA MALAYSIA TERBAIK DUNIA

Dunia digegarkan semula oleh wanita muslimah negara di arena sukan. 

Terdahulu atlet remaja muslimah, Siti Nurshuhaini Azman mencatat rekod dalam ranking dunia di dalam sukan badminton. https://t.co/sZcIeWOv3E",2021-12-07 00:26:28,
,AtletMalaysia,3,"Peng Soon, Liu Ying pilih bawa haluan berbeza | Stadium Astro https://t.co/4rrdKvxjVc",2021-12-07 00:25:12,
,allredotcom,0,Jangan sampe isu teralihkan penuh ke buzzer2 yg nyindir atlet badminton kita. Tetap kawal kasus Novia!!,2021-12-07 01:57:18,
kompascom,Lala_shelala,2,"RT @kompascom: Dalam aturan ini, juara Piala Thomas yang merupakan single event tidak masuk dalam kategori ini. Meski begitu, apresiasi ber…",2021-12-07 01:56:49,retweeted
,gunawansports,0,Saya menjual sepatu badminton lining new oltra biru original seharga Rp520.000. Dapatkan produk ini hanya di Shopee! https://t.co/L3DjB3K088 #ShopeeID https://t.co/Assaw2i4UU,2021-12-07 01:55:35,
,sentralracket,0,Saya menjual Raket badminton- Mura... seharga Rp42.500. Dapatkan di Shopee sekarang! https://t.co/TEvJvPsSPZ #ShopeeID https://t.co/6YuZv7niou,2021-12-07 01:53:39,
infinityofluck,addiniyaa_,408,"RT @infinityofluck: Gronya (kiri) : atlet badminton tercantik menurut kevin sanjaya
May (kanan) : atlet badminton dgn senyum paling cantik…",2021-12-07 01:53:16,retweeted
bbayi_,puimcult,0,@bbayi_ YANAG BADMINTON MAKSUD GUE😭😭 TAPI INI JUGA MIRIP SIH,2021-12-07 01:52:53,replied_to
convomf,minelatonin,0,"@convomf Selama mereka ga aneh aneh ya gapapa, gue main twitter dari kelas 5 sd cuma buat hype badminton, dan gaada hal hal buruk selama gue main twitter, tapi perlu dibatasi sama diawasi orang tua aja.",2021-12-07 01:49:50,replied_to
ZulianRb,daunrumputhijau,1,"RT @ZulianRb: @dedy_ask selain badminton ada pencak silat yg bahkan merambah dunia perfilman, padahal dunia atlet itu keras kamu cidera dan…",2021-12-07 01:49:21,retweeted
pahz___,AvocadomiL,0,"@pahz___ Harusnya kmrn R1 ke bali ajay and friend ga usah bela2in balik lg ke bali cuma buat maen badminton ama dya,",2021-12-07 01:48:32,replied_to
bulufunkistalk,sambaterus0,0,"@bulufunkistalk @dwidsa @HilmanFarid13 @JaohariLatif Dan atlet badminton tuh lg dimusuhin bgt sama pemerintah apa lg menpora, kalau berangkat dan ternyata bawa omicron ke indo nanti disalahin lg sama pemerintah dan terpenting kalau kata ko sinyo gak ada  yang lebih terpenting selain keluarga (kesehatan keluarga)",2021-12-07 01:48:27,replied_to
SoffiaAgustinaa,daunrumputhijau,9,"RT @SoffiaAgustinaa: A day to remember, Moment perjuangan Badminton Lovers vs buj3r mnpr4. 

Kita luar biasa! 
Terus dukung dan doakan perj…",2021-12-07 01:47:37,retweeted
,RiccoDarl,0,"Jadi tadi pagi ada 2 orang yg nebeng buat kerja krena satu arah, yg satu emang deket bgt ama gw karena sering gym atau badminton bareng. Nah yg satu ini udah 2 bln satu kosan tp ga pernah ngobrol, pas gw ajak ngobrol ternyata asik juga anaknya. 

1 hobi 1 almamater jg ternyata🤣",2021-12-07 01:46:51,
badmintonnfess9,ayeyeoke,0,"@badmintonnfess9 Guyss ada yg mau mutualan ga? :( baru bikin akun twitter badminton :(((,",2021-12-07 01:45:41,replied_to
,kompascom,2,"Dalam aturan ini, juara Piala Thomas yang merupakan single event tidak masuk dalam kategori ini. Meski begitu, apresiasi berupa bonus bagi tim Thomas Cup 2020 mulai menemui titik terang. | #Badminton 

https://t.co/iR5Wt7xwz2",2021-12-07 01:45:07,
iIhamzada,tereredung,0,"@iIhamzada 3 hal yg ga akan bisa dilawan buzzer :

1. Fans Kpop
2. Fans Badminton
3. Emak2 

Jangan macem2 😏

#ApresiasiUntukAtlet
#ApresiasiUntukAtlet
#ApresiasiUntukAtlet",2021-12-07 01:44:49,replied_to
RudyRoedyanto,NencyPutri4,0,"@RudyRoedyanto Ikut-ikutan aja cabor sebelah, numpang tenar ke badminton kayaknya 🤣. Berhasil bawa pulang Piala Thomas berrati atlet sdh fokus prestasi pak.. yaelah.. Thomas ini bergengsi tingkat dunia, bukan tingkat asia maupun tingkat2 dibawahnya 🤦‍♀️",2021-12-07 01:40:27,replied_to
nightclouds__,ScarySony,0,"@nightclouds__ @_bal_z Biarin dah. Buat ngasih kesempatan Menporanya ngapalin nama2 atlit Badminton n buzzer2 oonnya biar ga salah lg

Ntar ujiannya pas ada panggilan ke Mata Nazwa ga gagu lg jawabnya. Jd ga cuman modal nge gas tp isinya kopong",2021-12-07 01:40:04,replied_to
,andikmita,0,Wah tim INA badminton terancam WDN dari kejurdun gara2 omricon..baru gosip2 aja sih tp emang lebih baik begitu keknya :(,2021-12-07 01:39:20,
,alghaida_,0,dikira gampang kali ya juara badminton,2021-12-07 01:36:47,
comelsamawa,PtrOlga,1,"@comelsamawa ini bener2 RANS cabang badminton. ada mba nagita slavina yg super sabar ngadepin raffi, dan orang ketiganya si mujaer 😂😂😂",2021-12-07 02:58:40,replied_to
itsmefayy,flufyybirdd,16,"RT @itsmefayy: inilah definisi sesungguhnya dari ""tong kosong nyaring bunyinya"" bunda

alias makhluk yg satu ini bacot doang tp kaga tau mi…",2021-12-07 02:58:05,retweeted
seterahdeh,je2ppp,19603,"RT @seterahdeh: di video ini, kevin sanjaya benar2 menjelaskan kenapa nama olahraganya ""badminton"" bukan ""goodminton"" https://t.co/PHD56hsC…",2021-12-07 02:57:59,retweeted
,bernamadotcom,2,"[Sukan] Berakhirnya era pasangan Peng Soon-Liu Ying dalam sukan badminton 

https://t.co/KFzJZv5I2u https://t.co/lOy7F3WTKv",2021-12-07 02:57:14,
nafelton,vnfvell,0,"@nafelton Ikhlas ga ikhlas siap ga siap. Kek meyakinkan diri gapapa ini yg terbaik, tapi masih denial nggk lah hari ini berangkat begimana ya mba 😭 but it's okay kalo ini yg terbaik demi kesehatan aset negara walo ku tau tampil di bwc adalah impian atlet badminton indo",2021-12-07 02:55:12,replied_to
,niqqkkk,0,"Tungla student sekolah. Nanti WC dah cuti. Boleh berjaga. Aku baru habis cuti midsem. Waktu kritikal. Esaimen, presentation n mid test berlambak. #WorldChampionship #badminton",2021-12-07 02:52:33,
lagian,ioimiya,0,lagian ngapain ikut sih lo pabsi lo kan angkat besi bukan badminton ajgg,2021-12-07 02:52:03,replied_to
dikira,ioimiya,0,dikira ga ada prestasi / kurang prestasi kah? sektor mana yang sampe sekarang konsisten keluarin medali emas kecuali pas london 2012? ya badminton lah WKWKWKWKWK,2021-12-07 02:51:15,replied_to
volleyballfess,eutama98,0,@volleyballfess Yukk tpi acc ku campur badminton juga,2021-12-07 02:49:42,replied_to
chayidumdum,beku_enak,0,"@chayidumdum Yahhh kak chay🥺 aku mau follow akun pribadi nya dong kak, aku sempet ktemu sih waktu itu di twittan akun badminton wkwk",2021-12-07 02:48:33,replied_to
,timytiin_,0,"Gilaaaak baru lagi gue main badminton, baru pemanasan keliling lapangan 5 puteran tbtb paha kram",2021-12-07 02:42:57,
n_rithaa,NonaAnie04,0,"@n_rithaa @JaohariLatif Gw rasa akun ijo ribet bertele"", kl emng mundur ya updte aja sih ngpn ditunda"", bikin pecinta badminton OVT...",2021-12-07 02:41:51,replied_to
,riandaprayoga,0,"Kalo beneran niat kasih bonus, seharusnya menjelang laga final Thomas Cup vs China itu uda dipersiapkan bonusnya. Karena kalo ngaku paham bgt sama badminton, seharusnya uda tahu kalo 90% saat itu Indonesia bakal juara sekalipun lawan China.",2021-12-07 02:40:04,
,SinarOnline,0,"Pasangan itu juga berjaya memenangi 12 kejohanan dan berada dalam ranking ketiga terbaik dunia, pencapaian tertinggi mereka pada 2013.

https://t.co/LngaBwllaB",2021-12-07 02:35:53,
,tihaamsyar,0,Mari pergi main badminton sebab taqim masih cuti 😂🌤,2021-12-07 02:34:24,
,KapanLagicom,1,"Bintangi Program Racket Boys, Yuk Intip Potret Seungkwan SEVENTEEN Main Badminton Bareng Atlet Nasional Korea Selatan! https://t.co/0NeAHc6xwS",2021-12-07 02:31:34,
,Dewisantikaaow1,0,"#PrestasiButuhApresiasi
#AtletJugaManusia 
#KemenporaHarusPaham Atlet badminton kita gk pernah minta mrk berjuang dgn segenap hatinya tp mulut ada itu pak wow, 19 gk pulang, gk ada bendera dn mrk berjuang mati""an, Bedarah"" hny untk nama baik🇲🇨 at least minta maaf lh",2021-12-07 02:31:18,
TOIGurgaon,VinodKumar_1959,1,"RT @TOIGurgaon: GMDA plans shooting range, badminton court at Tau Devi Lal https://t.co/H2E3w7FBiv",2021-12-07 02:29:59,retweeted
,reeenn29,0,PLISS KAK GEE UDAH NAMBAHIN HIGHLIGHT STORY MEMORIES BADMINTON HUAAA GAK SIAPPppp https://t.co/iTVdLrlPGA,2021-12-07 02:27:23,
RudyRoedyanto,xxviivixmvi,0,"@RudyRoedyanto hati hati ya koh, bisa ngga koh, hilangin badut kita semua, langsung jawab aja ko pertanyaan saya, atlet badminton Indonesia ikut bwc ga koh?",2021-12-07 03:59:35,replied_to
,mpinions,0,YA ALLAH HYPE BADMINTON AJA BADUT BANGET,2021-12-07 03:59:18,
,indigogoo0,0,anjing ini hp admin badminton.ina ga ada kuota ap gmn,2021-12-07 03:57:57,
,emmanissss,1,"Ok chan peng soon &amp; goh liu ying bukan bersara tapi berpisah &amp; dorang still bermain badminton lagi tahun depan. So, looking forward dorang punya game &amp; different partners in court 😍",2021-12-07 03:57:41,
RudyRoedyanto,selenartssy,156,"RT @RudyRoedyanto: Dgn mendapat 2 emas 1 perak dan 2 perunggu, tanda2 regenerasi para badminton Indonesia bagus",2021-12-07 03:56:54,retweeted
,lintanglangit15,0,Badminton sekarang ngeri banget deh. Pada maksa atlet buat menang terus sampai antar fans malah saling serang,2021-12-07 03:56:00,
traszee,yourlvrs,7,RT @traszee: @RudyRoedyanto menjadi badminton loverspun bisa jd badut ya...,2021-12-07 03:54:12,retweeted
4nnemei,Iskandarm1r74,0,"@4nnemei Buzer goblok bikin spirit n motivasi atlit jadi down
Padahal badminton yang bikin kita terkenal didunia",2021-12-07 03:53:58,replied_to
bayuarisandee,insurii,48,RT @bayuarisandee: @RudyRoedyanto JADI IKUT ATAU ENGGAK??? YA ALLAH MENGAPA AKU BADMINTON LOVERS INDONESIA,2021-12-07 03:52:31,retweeted
patbingzu,pcysenthusiast,4,RT @patbingzu: Koh Rudy ngomong packing dia akan memang orang BWF/Badminton Asia. Mungkin ya berangkat karena dia punya jabatan. Udah guys…,2021-12-07 03:50:37,retweeted
muhkamz,AEPishere,2,"RT @muhkamz: Lagian menpora ini goblog g ketulungan, dia tahu g piala thomas itu world cup nya badminton 😅 Indonesia jadi juara dunia ko g…",2021-12-07 03:48:56,retweeted
lezazel,IndahLestariPr4,0,"@lezazel Sabar ya badminton lovers, kita kuat kok
Dan untuk akun resmi pebeesi buruan deh, jangan lama ² capek ajr,
Capek oyyyyyyyy!!!
Gua ""gak main rollingcoster kok jantung gak kuat""😭😭😭😭😭😭",2021-12-07 03:48:10,replied_to
arafatmina,Ashrfrhnn,4,RT @arafatmina: @melakagegaulagi Dulu kami panggil Mee Hassan. Lama2 aleh2 tukau Mee Bodo. It’s the pride of Tranquerah folks. Ghumah nenek…,2021-12-07 03:47:25,retweeted
cimoluco878,Ttnyana1,0,@cimoluco878 @chitattooes @polcactive Bl ini badminton lovers kak 😌,2021-12-07 03:47:22,replied_to
,helowwwwwwww,0,"Edemii apaasi, ternya ada yg bayar buzzer buat jatuhin atlet negra sndiri,lucu banget ampe kesel,kemenpora skrg msuk circle dody kuyang rendy joddy y! AWASSSS AJAA GARA""INI KALO AJAY SAMA JOJO SAMPE JDI DINGIN,GWS pak buk kemenpora,punya dendam apa sih sama atlit badminton.heran https://t.co/X6lNBFvw9N",2021-12-07 03:47:08,
,bbrightna,0,Ya Allah kirain Badminton talk beneran anyinggg ternyata cosplay https://t.co/c4XJxZCyWq,2021-12-07 03:45:14,
Badminfans,isabellamaria33,0,"@Badminfans @PambudiTri @randiirmayanto @pahz___ Boleh tapi liat sikon... LG bahas badminton nyambungnya ke politik
 Lu protes, orang lu nya juga sama. Gue mau peringatkan yang diatas liat tweet lu jadi jengkel sendiri.",2021-12-07 03:44:28,replied_to
undipmenfess,anosvoldi12,0,@undipmenfess sini badminton bareng nder,2021-12-07 03:44:26,replied_to
Walaupun,Zulyanaayahya,0,"Walaupun tangan saya ringan je nak reply comment2 bodoh dari pakcik dan makcik bawang yang kononya pro dalam badminton. I rasa BAM takyah susah susah nak cari coach baru, amik je dari fb, bersepah sepah yang pandai. 😭😭😭",2021-12-07 03:44:12,replied_to
RudyRoedyanto,suci________,0,@RudyRoedyanto Ya tuhan kenapa aku suka badminton😭,2021-12-07 03:43:51,replied_to
panca66,whizzle_bloower,0,@panca66 besok2 suruh si abu janda sama denny siregar aja yang maen badminton om,2021-12-07 03:42:49,replied_to
Koh,patbingzu,4,Koh Rudy ngomong packing dia akan memang orang BWF/Badminton Asia. Mungkin ya berangkat karena dia punya jabatan. Udah guys jangan ngebadut. Buktikan yang badut itu PBSI bukan kita.,2021-12-07 03:42:45,replied_to
mlbbfess,FANS_VIVARRQ,0,@mlbbfess Badminton lagi meta bgt skrg biar gk sia sia,2021-12-07 03:40:57,replied_to
,saltypanna,0,Keren banget ini crew badminton indo abis dihajar pemerintah sempet2nya ngajak becanda para BL 🤣🤣🤣 Sehat2 kalian semua!!,2021-12-07 03:39:55,
,oktamartdeo,0,"Dua hari menghilang dari twitter udah ada berita tentang #minions sama #ajay
Kenapa ni badminton indonesia?
Minggu kemaren ada gitu-gituan lagi",2021-12-07 04:59:46,
lintanglangit15,ifdoublea,0,@lintanglangit15 adminnya badminton.ina sendiri🙂,2021-12-07 04:59:02,replied_to
hansainz55,havertzmoon,0,"@hansainz55 disini badminton sih yg lagi chaos, lagi musim kacau",2021-12-07 04:58:57,replied_to
convomfs,ayamaniss,0,@convomfs lagi ngebadut nungguin info badminton,2021-12-07 04:57:39,replied_to
emmanissss,psbhsaa,1,"RT @emmanissss: Ok chan peng soon &amp; goh liu ying bukan bersara tapi berpisah &amp; dorang still bermain badminton lagi tahun depan. So, looking…",2021-12-07 04:52:58,retweeted
MahbubGhani,FirmanXperia,0,@MahbubGhani @OposisiCerdas Beliau lgi main badminton..... 😁,2021-12-07 04:52:42,replied_to
,dxsqueen,0,"sawer keknya bukan nyanyi doang, badminton juga bisa disawer deh wkwkwk",2021-12-07 04:52:36,
,theminionsteam,2,"Buat badminton lovers terutama pdpokan ijo stan, semangat😊 https://t.co/fF7eDumSAe",2021-12-07 04:52:16,
KapanlagiKorea,B0ob0onim,144,"RT @KapanlagiKorea: Bintangi Program Racket Boys, Yuk Intip Potret Seungkwan SEVENTEEN Main Badminton Bareng Atlet Nasional Korea Selatan!…",2021-12-07 04:50:26,retweeted
fajrulafif,kalitra_arman,3,"RT @fajrulafif: @tempodotco Yang juara atlet badminton, yg dikasih bonus buzzer. Terlalu ngeri",2021-12-07 04:50:25,retweeted
,cisaukans,0,"buzzer goblok, kalo gaada badminton dan para pemainnya, olah raga indo gabakal tersohor, bisa2nya atlet2 yang paling banyak ngasih gelar digituin ama buzzer tolol #ApresiasiUntukAtlet",2021-12-07 04:49:41,
,theblessedfg,0,"Dah lah ya. Atlet pantas kok meminta hak nya. Semuanya bukan perkara duitnya tapi apresiasi dari pemerintah yang EMANG KURANG PAKE BANGET. Badminton prestasi udah gk usah dipertanyakan lagi. Duit mending banyakin buat badminton, bukan sepak bola yang entah mana prestasinya.",2021-12-07 04:44:34,
,LarasBambang,0,"Kok sekarang timeline gw penuh sama orang-orang sibuk berantem validating idola masing-masing di badminton sih? 
Pusink aqutu",2021-12-07 04:41:05,
fikriaulia07,ggarzZt,0,"@fikriaulia07 @idextratime Dibaca isinya om itu jaman imam nahrawi, badminton juga dikasih bonus jaman imam nahrawi https://t.co/9Uruswx9Mu",2021-12-07 04:40:17,replied_to
,20haee,0,gadi rl ga di kpop gadi badminton sama ajaa semuanya bikin pusing 😂,2021-12-07 04:37:42,
kenesakin,devadden,0,@kenesakin Memang pemain badminton..,2021-12-07 04:36:30,replied_to
Eron85024730,harlicious18,0,@Eron85024730 Badminton ta ta ta ta,2021-12-07 04:35:47,replied_to
peachexa,odsbae,1,"RT @peachexa: Yes gue yg cuma fans badminton aja sakit bacanya, apalagi atlet🙂 sick sick sick!!!",2021-12-07 04:34:43,retweeted
,ayamgeprek_____,0,kalo temen kalian lagi stress mungkin dia badminton lovers,2021-12-07 04:33:12,
chitattooes,patbingzu,0,@chitattooes @gggittt Randy admin badminton.ina di ig,2021-12-07 04:30:43,replied_to
,HafizAriffin,0,"Sampai je tempat badminton semalam, ada orang dah terbaring tak boleh bernafas. Main badminton terlampau pulun, lepas main terus duduk. Time duduk terus collapse. 20 minit lepastu terus meninggal. So semalam aku main badminton terus macam bangang. Auto takut. 😅",2021-12-07 04:30:36,
,KapanlagiKorea,144,"Bintangi Program Racket Boys, Yuk Intip Potret Seungkwan SEVENTEEN Main Badminton Bareng Atlet Nasional Korea Selatan! https://t.co/kHEEwwDl8O",2021-12-07 04:30:00,
hermantwitt,Danari_8888,0,@hermantwitt @kompascom Kalo mau ngetik mbok ya diresearch dulu gitu mas mas malu sama yang nonton badminton sejak sudirman,2021-12-07 04:29:56,replied_to
,ika201079,0,Oh Tim Indonesia badminton ga ke Spanyol. https://t.co/MQ6flqJuyM,2021-12-07 04:29:50,
XumaFans,babybohoyoho,0,"@XumaFans Zaman dulu badminton walau didominasi china tapi masih beragam, masih bisa ngelihat pemain jerman,poland ama belanda naik podium, sekarang kaya asia banget dah",2021-12-07 04:29:18,replied_to
